run_id,as_of,method_version,left_record_id,right_record_id,decision,rule_ids,reason,score,score_kind,review_required
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,CPL-R00426,CPL-R00427,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,CPL-R00439,CPL-R00440,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,CPL-R00470,CPL-R00471,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00021,TRI-R00022,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00030,TRI-R00031,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00032,TRI-R00033,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00034,TRI-R00035,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00036,TRI-R00037,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00043,TRI-R00044,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00130,TRI-R00131,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00142,TRI-R00143,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00159,TRI-R00160,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00177,TRI-R00178,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00214,TRI-R00215,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00289,TRI-R00290,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00295,TRI-R00296,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00303,TRI-R00304,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00308,TRI-R00309,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00314,TRI-R00315,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00321,TRI-R00322,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00326,TRI-R00327,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00346,TRI-R00347,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00351,TRI-R00352,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,TRI-R00354,TRI-R00355,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00039,NDX-R00040,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00047,NDX-R00048,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00086,NDX-R00087,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00105,NDX-R00106,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00134,NDX-R00135,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00145,NDX-R00146,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00154,NDX-R00155,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00156,NDX-R00157,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00167,NDX-R00168,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00196,NDX-R00197,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00204,NDX-R00205,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00227,NDX-R00228,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00235,NDX-R00236,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00249,NDX-R00250,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00260,NDX-R00261,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00270,NDX-R00271,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00281,NDX-R00282,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-20260922T033120Z-demo-A,2023-11-15T00:00:00+00:00,0.2.0,NDX-R00286,NDX-R00287,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
