event_id,org_token,source_system,bill_record_id,event_type,event_at,available_at,amount_minor,currency,reverses_event_id,terminal_flag,source_ref
EV000025,CPL,CPL_BILLING,CPL-R00014,SUBMITTED,2022-11-08T17:28:00+00:00,2022-11-10T09:29:03+00:00,16370,USD,,false,CPL/SRC/events/00025
EV000026,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-11-18T15:22:00+00:00,2022-11-18T20:37:00+00:00,16370,USD,,false,CPL/SRC/events/00026
EV000027,CPL,CPL_BILLING,CPL-R00015,SUBMITTED,2023-02-03T19:21:00+00:00,2023-02-08T05:58:39+00:00,3569,USD,,false,CPL/SRC/events/00027
EV000028,CPL,CPL_BILLING,CPL-R00016,SUBMITTED,2022-09-05T20:03:00+00:00,2022-09-06T00:08:08+00:00,7726,USD,,false,CPL/SRC/events/00028
EV000029,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-03T17:10:00+00:00,2022-10-03T19:14:12+00:00,7726,USD,,false,CPL/SRC/events/00029
EV000030,CPL,CPL_BILLING,CPL-R00017,SUBMITTED,2022-08-18T13:24:00+00:00,2022-08-19T15:56:25+00:00,13092,USD,,false,CPL/SRC/events/00030
EV000031,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-08-29T21:44:00+00:00,2022-09-02T08:26:41+00:00,13092,USD,,false,CPL/SRC/events/00031
EV000032,CPL,CPL_BILLING,CPL-R00018,SUBMITTED,2022-08-31T18:13:00+00:00,2022-08-31T21:18:51+00:00,14488,USD,,false,CPL/SRC/events/00032
EV000033,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-19T19:54:00+00:00,2022-10-28T11:56:19+00:00,14488,USD,,false,CPL/SRC/events/00033
EV000034,CPL,CPL_BILLING,CPL-R00019,SUBMITTED,2023-02-15T21:55:00+00:00,2023-02-16T05:24:38+00:00,10456,USD,,false,CPL/SRC/events/00034
EV000035,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-02-22T15:24:00+00:00,2023-02-24T05:50:12+00:00,10456,USD,,false,CPL/SRC/events/00035
EV000036,CPL,CPL_BILLING,CPL-R00020,SUBMITTED,2023-03-29T19:31:00+00:00,2023-03-31T13:52:14+00:00,4457,USD,,false,CPL/SRC/events/00036
EV000038,CPL,CPL_BILLING,CPL-R00022,SUBMITTED,2022-11-30T15:43:00+00:00,2022-12-03T16:33:42+00:00,11816,USD,,false,CPL/SRC/events/00038
EV000039,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-12-29T16:51:00+00:00,2022-12-30T04:43:49+00:00,11816,USD,,false,CPL/SRC/events/00039
EV000040,CPL,CPL_BILLING,CPL-R00023,SUBMITTED,2023-06-05T20:32:00+00:00,2023-06-11T12:08:50+00:00,9072,USD,,false,CPL/SRC/events/00040
EV000041,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-06-28T13:40:00+00:00,2023-06-28T15:40:09+00:00,9072,USD,,false,CPL/SRC/events/00041
EV000042,CPL,CPL_BILLING,CPL-R00024,SUBMITTED,2023-08-14T20:36:00+00:00,2023-08-15T03:01:39+00:00,10731,USD,,false,CPL/SRC/events/00042
EV000043,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-09-26T20:50:00+00:00,2023-09-26T22:31:38+00:00,10731,USD,,false,CPL/SRC/events/00043
EV000044,CPL,CPL_BILLING,CPL-R00025,SUBMITTED,2022-07-07T15:05:00+00:00,2022-07-12T05:36:45+00:00,34932,USD,,false,CPL/SRC/events/00044
EV000045,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-07-21T19:46:00+00:00,2022-07-23T11:46:46+00:00,34932,USD,,false,CPL/SRC/events/00045
EV000046,CPL,CPL_BILLING,CPL-R00026,SUBMITTED,2022-09-22T16:56:00+00:00,2022-09-22T20:46:45+00:00,53031,USD,,false,CPL/SRC/events/00046
EV000047,CPL,CPL_BILLING,CPL-R00027,SUBMITTED,2023-06-26T18:24:00+00:00,2023-06-26T23:08:51+00:00,4270,USD,,false,CPL/SRC/events/00047
EV000048,CPL,CPL_BILLING,CPL-R00027,CLOSED_NO_PAYMENT,2023-09-01T18:28:00+00:00,2023-09-01T23:05:20+00:00,,,,true,CPL/SRC/events/00048
EV000049,CPL,CPL_BILLING,CPL-R00028,SUBMITTED,2023-02-02T19:39:00+00:00,2023-02-03T21:26:53+00:00,54939,USD,,false,CPL/SRC/events/00049
EV000050,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-03-10T19:53:00+00:00,2023-03-13T15:23:28+00:00,54939,USD,,false,CPL/SRC/events/00050
EV000051,CPL,CPL_BILLING,CPL-R00029,SUBMITTED,2023-05-30T15:03:00+00:00,2023-06-09T21:05:55+00:00,5738,USD,,false,CPL/SRC/events/00051
EV000052,CPL,CPL_BILLING,CPL-R00030,SUBMITTED,2023-06-05T17:46:00+00:00,2023-06-08T00:56:20+00:00,63394,USD,,false,CPL/SRC/events/00052
EV000053,CPL,CPL_BILLING,CPL-R00031,CORRECTED,2023-06-14T17:28:00+00:00,2023-06-24T17:22:32+00:00,59848,USD,,false,CPL/SRC/events/00053
EV000054,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-08-01T14:50:00+00:00,2023-08-01T18:38:27+00:00,59848,USD,,false,CPL/SRC/events/00054
EV000055,CPL,CPL_BILLING,CPL-R00032,SUBMITTED,2023-06-12T21:35:00+00:00,2023-06-16T15:41:10+00:00,5056,USD,,false,CPL/SRC/events/00055
EV000056,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-07-07T19:21:00+00:00,2023-07-13T06:15:09+00:00,5056,USD,,false,CPL/SRC/events/00056
EV000057,CPL,CPL_BILLING,CPL-R00033,SUBMITTED,2023-03-24T17:50:00+00:00,2023-03-27T21:19:46+00:00,18704,USD,,false,CPL/SRC/events/00057
EV000058,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-04-06T17:36:00+00:00,2023-04-06T20:07:46+00:00,18704,USD,,false,CPL/SRC/events/00058
EV000059,CPL,CPL_BILLING,CPL-R00034,SUBMITTED,2023-08-28T20:28:00+00:00,2023-08-31T03:48:55+00:00,36864,USD,,false,CPL/SRC/events/00059
EV000060,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-09-13T18:33:00+00:00,2023-09-26T13:55:18+00:00,36864,USD,,false,CPL/SRC/events/00060
EV000061,CPL,CPL_BILLING,CPL-R00035,SUBMITTED,2022-11-28T22:14:00+00:00,2022-12-03T19:34:22+00:00,21327,USD,,false,CPL/SRC/events/00061
EV000062,CPL,CPL_BILLING,CPL-R00036,CORRECTED,2022-12-05T22:02:00+00:00,2022-12-06T20:45:47+00:00,21704,USD,,false,CPL/SRC/events/00062
EV000063,CPL,CPL_BILLING,CPL-R00035,VOID_VERSION,2022-12-05T22:02:00+00:00,2022-12-06T03:02:46+00:00,21327,USD,,false,CPL/SRC/events/00063
EV000064,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-12-12T22:30:00+00:00,2022-12-17T12:40:32+00:00,21704,USD,,false,CPL/SRC/events/00064
EV000065,CPL,CPL_BILLING,CPL-R00037,SUBMITTED,2022-11-28T21:31:00+00:00,2022-11-28T23:47:16+00:00,7132,USD,,false,CPL/SRC/events/00065
EV000066,CPL,CPL_BILLING,CPL-R00038,SUBMITTED,2022-12-06T18:08:00+00:00,2022-12-22T14:29:06+00:00,5648,USD,,false,CPL/SRC/events/00066
EV000067,CPL,CPL_BILLING,CPL-R00039,SUBMITTED,2023-09-13T18:52:00+00:00,2023-09-15T02:52:15+00:00,4216,USD,,false,CPL/SRC/events/00067
EV000068,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-09-21T16:53:00+00:00,2023-09-22T00:03:08+00:00,4216,USD,,false,CPL/SRC/events/00068
EV000069,CPL,CPL_BILLING,CPL-R00040,SUBMITTED,2023-08-21T15:47:00+00:00,2023-08-23T12:52:56+00:00,8567,USD,,false,CPL/SRC/events/00069
EV000070,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-09-04T14:33:00+00:00,2023-09-04T19:48:29+00:00,8567,USD,,false,CPL/SRC/events/00070
EV000071,CPL,CPL_BILLING,CPL-R00041,SUBMITTED,2023-08-21T13:56:00+00:00,2023-08-21T14:33:03+00:00,10612,USD,,false,CPL/SRC/events/00071
EV000072,CPL,CPL_BILLING,CPL-R00042,SUBMITTED,2023-09-12T21:18:00+00:00,2023-09-12T22:17:07+00:00,34349,USD,,false,CPL/SRC/events/00072
EV000074,CPL,CPL_BILLING,CPL-R00043,SUBMITTED,2022-10-13T15:35:00+00:00,2022-10-13T23:02:00+00:00,23126,USD,,false,CPL/SRC/events/00074
EV000075,CPL,CPL_BILLING,CPL-R00044,CORRECTED,2022-10-17T20:42:00+00:00,2022-10-21T07:49:34+00:00,24452,USD,,false,CPL/SRC/events/00075
EV000076,CPL,CPL_BILLING,CPL-R00043,VOID_VERSION,2022-10-17T20:42:00+00:00,2022-10-18T01:41:57+00:00,23126,USD,,false,CPL/SRC/events/00076
EV000077,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-12-05T16:35:00+00:00,2022-12-08T23:24:17+00:00,24452,USD,,false,CPL/SRC/events/00077
EV000078,CPL,CPL_BILLING,CPL-R00045,SUBMITTED,2022-08-08T16:44:00+00:00,2022-08-17T22:45:00+00:00,259403,USD,,false,CPL/SRC/events/00078
EV000079,CPL,CPL_BILLING,CPL-R00046,SUBMITTED,2023-07-07T19:09:00+00:00,2023-07-08T02:16:52+00:00,7120,USD,,false,CPL/SRC/events/00079
EV000080,CPL,CPL_BILLING,CPL-R00047,SUBMITTED,2023-06-28T17:07:00+00:00,2023-07-05T10:20:56+00:00,91583,USD,,false,CPL/SRC/events/00080
EV000081,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-07-17T21:09:00+00:00,2023-07-17T21:38:56+00:00,91583,USD,,false,CPL/SRC/events/00081
EV000082,CPL,CPL_BILLING,CPL-R00048,SUBMITTED,2023-04-10T20:52:00+00:00,2023-04-14T23:11:01+00:00,20133,USD,,false,CPL/SRC/events/00082
EV000083,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-05-01T19:59:00+00:00,2023-05-02T00:08:54+00:00,20133,USD,,false,CPL/SRC/events/00083
EV000084,CPL,CPL_BILLING,CPL-R00049,SUBMITTED,2023-01-30T15:21:00+00:00,2023-02-03T15:21:26+00:00,13951,USD,,false,CPL/SRC/events/00084
EV000085,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-02-20T22:38:00+00:00,2023-03-01T21:40:24+00:00,13951,USD,,false,CPL/SRC/events/00085
EV000086,CPL,CPL_BILLING,CPL-R00050,SUBMITTED,2022-12-20T17:44:00+00:00,2022-12-20T23:30:57+00:00,14910,USD,,false,CPL/SRC/events/00086
EV000087,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-01-19T17:36:00+00:00,2023-01-21T07:44:58+00:00,14910,USD,,false,CPL/SRC/events/00087
EV000088,CPL,CPL_BILLING,CPL-R00051,SUBMITTED,2022-12-19T17:21:00+00:00,2022-12-20T05:57:49+00:00,18900,USD,,false,CPL/SRC/events/00088
EV000089,CPL,CPL_BILLING,CPL-R00052,SUBMITTED,2022-12-27T18:15:00+00:00,2022-12-30T22:33:22+00:00,9607,USD,,false,CPL/SRC/events/00089
EV000090,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-01-16T16:45:00+00:00,2023-01-20T09:04:40+00:00,9607,USD,,false,CPL/SRC/events/00090
EV000091,CPL,CPL_BILLING,CPL-R00053,SUBMITTED,2022-10-10T17:25:00+00:00,2022-10-10T19:31:02+00:00,13485,USD,,false,CPL/SRC/events/00091
EV000092,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-24T13:31:00+00:00,2022-10-24T16:32:58+00:00,13485,USD,,false,CPL/SRC/events/00092
EV000093,CPL,CPL_BILLING,CPL-R00054,SUBMITTED,2023-06-01T16:15:00+00:00,2023-06-01T18:17:15+00:00,18312,USD,,false,CPL/SRC/events/00093
EV000094,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-07-24T17:31:00+00:00,2023-07-24T19:33:02+00:00,18312,USD,,false,CPL/SRC/events/00094
EV000095,CPL,CPL_BILLING,CPL-R00055,SUBMITTED,2023-07-13T16:21:00+00:00,2023-07-26T21:55:23+00:00,15058,USD,,false,CPL/SRC/events/00095
EV000096,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-07-26T14:52:00+00:00,2023-07-26T22:12:35+00:00,15058,USD,,false,CPL/SRC/events/00096
EV000097,CPL,CPL_BILLING,CPL-R00056,SUBMITTED,2022-07-14T20:44:00+00:00,2022-07-14T21:13:45+00:00,22887,USD,,false,CPL/SRC/events/00097
EV000098,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-12T13:45:00+00:00,2022-10-25T10:43:08+00:00,22887,USD,,false,CPL/SRC/events/00098
EV000099,CPL,CPL_BILLING,CPL-R00057,SUBMITTED,2023-01-16T15:47:00+00:00,2023-01-16T21:37:12+00:00,12696,USD,,false,CPL/SRC/events/00099
EV000100,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-01-24T19:04:00+00:00,2023-01-25T13:14:53+00:00,12696,USD,,false,CPL/SRC/events/00100
EV000101,CPL,CPL_BILLING,CPL-R00058,SUBMITTED,2023-02-01T20:39:00+00:00,2023-02-02T02:35:03+00:00,16246,USD,,false,CPL/SRC/events/00101
EV000102,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-02-16T19:30:00+00:00,2023-02-23T02:49:30+00:00,16246,USD,,false,CPL/SRC/events/00102
EV000103,CPL,CPL_BILLING,CPL-R00059,SUBMITTED,2023-05-31T18:18:00+00:00,2023-06-01T10:33:21+00:00,51335,USD,,false,CPL/SRC/events/00103
EV000104,CPL,CPL_BILLING,CPL-R00060,SUBMITTED,2022-07-11T15:40:00+00:00,2022-07-13T19:36:18+00:00,9561,USD,,false,CPL/SRC/events/00104
EV000105,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-08-23T19:58:00+00:00,2022-08-24T01:28:53+00:00,9561,USD,,false,CPL/SRC/events/00105
EV000106,CPL,CPL_BILLING,CPL-R00061,SUBMITTED,2022-11-28T16:51:00+00:00,2022-11-29T00:09:36+00:00,26519,USD,,false,CPL/SRC/events/00106
EV000107,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-12-19T18:01:00+00:00,2022-12-23T01:35:40+00:00,26519,USD,,false,CPL/SRC/events/00107
EV000108,CPL,CPL_BILLING,CPL-R00062,SUBMITTED,2023-06-06T15:13:00+00:00,2023-06-06T17:58:19+00:00,11664,USD,,false,CPL/SRC/events/00108
EV000109,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-06-27T19:46:00+00:00,2023-06-27T22:56:53+00:00,11664,USD,,false,CPL/SRC/events/00109
EV000110,CPL,CPL_BILLING,CPL-R00063,SUBMITTED,2023-08-07T21:17:00+00:00,2023-08-11T01:30:54+00:00,44250,USD,,false,CPL/SRC/events/00110
EV000111,CPL,CPL_BILLING,CPL-R00064,SUBMITTED,2023-09-22T17:33:00+00:00,2023-10-01T18:56:43+00:00,5840,USD,,false,CPL/SRC/events/00111
EV000112,CPL,CPL_BILLING,CPL-R00065,SUBMITTED,2023-06-14T16:19:00+00:00,2023-06-14T22:19:56+00:00,9049,USD,,false,CPL/SRC/events/00112
EV000113,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-06-26T20:16:00+00:00,2023-07-05T04:16:35+00:00,9049,USD,,false,CPL/SRC/events/00113
EV000114,CPL,CPL_BILLING,CPL-R00065,PAYMENT_REVERSED,2023-06-29T20:46:00+00:00,2023-07-14T15:49:02+00:00,9049,USD,,false,CPL/SRC/events/00114
EV000115,CPL,CPL_BILLING,CPL-R00066,SUBMITTED,2023-03-10T18:27:00+00:00,2023-03-13T21:40:02+00:00,23486,USD,,false,CPL/SRC/events/00115
EV000116,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-05-15T20:18:00+00:00,2023-05-15T22:02:46+00:00,23486,USD,,false,CPL/SRC/events/00116
EV000117,CPL,CPL_BILLING,CPL-R00067,SUBMITTED,2022-12-15T21:08:00+00:00,2022-12-27T04:33:55+00:00,19277,USD,,false,CPL/SRC/events/00117
EV000118,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-01-03T22:17:00+00:00,2023-01-05T03:59:28+00:00,19277,USD,,false,CPL/SRC/events/00118
EV000119,CPL,CPL_BILLING,CPL-R00068,SUBMITTED,2022-10-26T19:06:00+00:00,2022-10-27T17:04:06+00:00,3927,USD,,false,CPL/SRC/events/00119
EV000120,CPL,CPL_BILLING,CPL-R00069,SUBMITTED,2023-07-13T19:38:00+00:00,2023-07-21T06:10:24+00:00,5714,USD,,false,CPL/SRC/events/00120
EV000121,CPL,CPL_BILLING,CPL-R00070,CORRECTED,2023-07-19T18:27:00+00:00,2023-07-19T21:53:22+00:00,5410,USD,,false,CPL/SRC/events/00121
EV000122,CPL,CPL_BILLING,CPL-R00069,VOID_VERSION,2023-07-19T18:27:00+00:00,2023-07-20T01:20:46+00:00,5714,USD,,false,CPL/SRC/events/00122
EV000123,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-07-26T14:14:00+00:00,2023-07-26T16:25:31+00:00,5410,USD,,false,CPL/SRC/events/00123
EV000124,CPL,CPL_BILLING,CPL-R00071,SUBMITTED,2022-07-26T14:51:00+00:00,2022-07-27T22:53:54+00:00,27743,USD,,false,CPL/SRC/events/00124
EV000125,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-08-25T21:48:00+00:00,2022-08-26T05:37:52+00:00,27743,USD,,false,CPL/SRC/events/00125
EV000126,CPL,CPL_BILLING,CPL-R00072,SUBMITTED,2022-10-07T14:58:00+00:00,2022-10-07T18:28:32+00:00,9306,USD,,false,CPL/SRC/events/00126
EV000127,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-11T13:43:00+00:00,2022-10-11T17:22:47+00:00,9306,USD,,false,CPL/SRC/events/00127
EV000128,CPL,CPL_BILLING,CPL-R00073,SUBMITTED,2022-12-26T16:09:00+00:00,2022-12-29T13:06:17+00:00,17702,USD,,false,CPL/SRC/events/00128
EV000129,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-01-30T14:40:00+00:00,2023-01-30T22:14:10+00:00,17702,USD,,false,CPL/SRC/events/00129
EV000130,CPL,CPL_BILLING,CPL-R00074,SUBMITTED,2022-09-07T20:14:00+00:00,2022-09-08T03:16:32+00:00,13110,USD,,false,CPL/SRC/events/00130
EV000131,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-09-23T17:40:00+00:00,2022-09-24T04:16:35+00:00,13110,USD,,false,CPL/SRC/events/00131
EV000132,CPL,CPL_BILLING,CPL-R00075,SUBMITTED,2022-09-12T21:52:00+00:00,2022-09-18T19:57:56+00:00,3998,USD,,false,CPL/SRC/events/00132
EV000133,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-25T21:22:00+00:00,2022-10-25T22:24:07+00:00,3998,USD,,false,CPL/SRC/events/00133
EV000134,CPL,CPL_BILLING,CPL-R00076,SUBMITTED,2023-01-16T20:34:00+00:00,2023-01-17T00:18:51+00:00,6407,USD,,false,CPL/SRC/events/00134
EV000135,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-02-06T15:34:00+00:00,2023-02-06T16:25:53+00:00,6407,USD,,false,CPL/SRC/events/00135
EV000136,CPL,CPL_BILLING,CPL-R00077,SUBMITTED,2023-01-16T17:58:00+00:00,2023-01-19T05:26:45+00:00,14744,USD,,false,CPL/SRC/events/00136
EV000137,CPL,CPL_BILLING,CPL-R00078,SUBMITTED,2022-07-21T15:56:00+00:00,2022-07-21T20:15:32+00:00,6403,USD,,false,CPL/SRC/events/00137
EV000138,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-07-29T20:26:00+00:00,2022-07-30T04:11:11+00:00,6403,USD,,false,CPL/SRC/events/00138
EV000139,CPL,CPL_BILLING,CPL-R00079,SUBMITTED,2023-03-06T21:07:00+00:00,2023-03-11T20:02:42+00:00,78367,USD,,false,CPL/SRC/events/00139
EV000140,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-04-24T21:45:00+00:00,2023-04-27T11:55:10+00:00,78367,USD,,false,CPL/SRC/events/00140
EV000141,CPL,CPL_BILLING,CPL-R00080,SUBMITTED,2023-02-06T14:02:00+00:00,2023-02-11T18:03:11+00:00,39561,USD,,false,CPL/SRC/events/00141
EV000142,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-03-08T19:02:00+00:00,2023-03-08T19:38:01+00:00,39561,USD,,false,CPL/SRC/events/00142
EV000143,CPL,CPL_BILLING,CPL-R00081,SUBMITTED,2023-04-24T20:37:00+00:00,2023-04-25T00:10:32+00:00,93364,USD,,false,CPL/SRC/events/00143
EV000144,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-05-15T21:07:00+00:00,2023-05-15T23:45:01+00:00,93364,USD,,false,CPL/SRC/events/00144
EV000145,CPL,CPL_BILLING,CPL-R00082,SUBMITTED,2023-03-06T21:06:00+00:00,2023-03-07T05:03:32+00:00,11877,USD,,false,CPL/SRC/events/00145
EV000146,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-03-20T21:04:00+00:00,2023-03-31T20:15:35+00:00,11877,USD,,false,CPL/SRC/events/00146
EV000147,CPL,CPL_BILLING,CPL-R00083,SUBMITTED,2023-06-07T20:54:00+00:00,2023-06-08T02:14:02+00:00,23001,USD,,false,CPL/SRC/events/00147
EV000148,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-06-19T16:35:00+00:00,2023-06-22T19:20:36+00:00,23001,USD,,false,CPL/SRC/events/00148
EV000149,CPL,CPL_BILLING,CPL-R00084,SUBMITTED,2023-01-11T16:53:00+00:00,2023-01-13T19:36:34+00:00,12480,USD,,false,CPL/SRC/events/00149
EV000150,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-02-03T20:45:00+00:00,2023-02-05T07:32:47+00:00,12480,USD,,false,CPL/SRC/events/00150
EV000151,CPL,CPL_BILLING,CPL-R00085,SUBMITTED,2022-09-06T13:25:00+00:00,2022-09-06T19:59:56+00:00,7717,USD,,false,CPL/SRC/events/00151
EV000152,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-03T17:13:00+00:00,2022-10-03T19:13:11+00:00,7717,USD,,false,CPL/SRC/events/00152
EV000153,CPL,CPL_BILLING,CPL-R00086,SUBMITTED,2023-01-30T18:45:00+00:00,2023-01-31T17:46:51+00:00,2695,USD,,false,CPL/SRC/events/00153
EV000154,CPL,CPL_BILLING,,PAYMENT_POSTED,2023-02-16T17:27:00+00:00,2023-02-16T17:40:29+00:00,2695,USD,,false,CPL/SRC/events/00154
EV000155,CPL,CPL_BILLING,CPL-R00087,SUBMITTED,2022-09-28T20:04:00+00:00,2022-09-28T23:20:23+00:00,4011,USD,,false,CPL/SRC/events/00155
EV000156,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-10-19T20:25:00+00:00,2022-10-24T18:49:24+00:00,4011,USD,,false,CPL/SRC/events/00156
EV000157,CPL,CPL_BILLING,CPL-R00088,SUBMITTED,2022-12-05T20:10:00+00:00,2022-12-06T01:37:14+00:00,39371,USD,,false,CPL/SRC/events/00157
EV000158,CPL,CPL_BILLING,,PAYMENT_POSTED,2022-12-21T17:57:00+00:00,2022-12-21T21:26:47+00:00,39371,USD,,false,CPL/SRC/events/00158
EV000159,CPL,CPL_BILLING,CPL-R00089,SUBMITTED,2023-05-05T13:34:00+00:00,2023-05-10T11:52:05+00:00,11487,USD,,false,CPL/SRC/events/00159
