run_id,as_of,method_version,left_record_id,right_record_id,decision,rule_ids,reason,score,score_kind,review_required
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00255,WCP-R00256,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00259,WCP-R00260,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00263,WCP-R00264,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00269,WCP-R00270,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00283,WCP-R00284,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00292,WCP-R00293,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00294,WCP-R00295,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00308,WCP-R00309,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00319,WCP-R00320,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00321,WCP-R00322,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00353,WCP-R00354,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00376,WCP-R00377,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00379,WCP-R00380,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00397,WCP-R00398,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00399,WCP-R00400,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00403,WCP-R00404,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00415,WCP-R00416,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00419,WCP-R00420,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00432,WCP-R00433,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00460,WCP-R00461,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00481,WCP-R00482,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00495,WCP-R00496,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00516,WCP-R00517,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00530,WCP-R00531,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00534,WCP-R00535,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00548,WCP-R00549,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00583,WCP-R00584,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00597,WCP-R00598,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00643,WCP-R00644,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00663,WCP-R00664,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00676,WCP-R00677,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00678,WCP-R00679,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00680,WCP-R00681,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00711,WCP-R00712,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00734,WCP-R00735,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00745,WCP-R00746,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00792,WCP-R00793,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00815,WCP-R00816,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00874,WCP-R00875,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00883,WCP-R00884,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00957,WCP-R00958,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00981,WCP-R00982,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00990,WCP-R00991,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01019,WCP-R01020,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01031,WCP-R01032,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01042,WCP-R01043,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01064,WCP-R01065,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01067,WCP-R01068,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01078,WCP-R01079,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01084,WCP-R01085,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01086,WCP-R01087,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01123,WCP-R01124,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01165,WCP-R01166,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01196,WCP-R01197,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01204,WCP-R01205,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01208,WCP-R01209,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01212,WCP-R01213,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01277,WCP-R01278,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01295,WCP-R01296,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01297,WCP-R01298,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01302,WCP-R01303,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01304,WCP-R01305,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01343,WCP-R01344,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01369,WCP-R01370,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00009,WCP-R00010,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000008,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00035,WCP-R00036,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000030,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00038,WCP-R00039,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000032,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00069,WCP-R00070,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000062,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00084,WCP-R00085,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000076,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00118,WCP-R00119,accepted,R2_same_bill_id_versions,version chain 1->2 of 2023-4000109,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00239,WCP-R00240,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000216,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00248,WCP-R00249,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000224,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00253,WCP-R00254,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000228,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00340,WCP-R00341,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000304,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00367,WCP-R00368,accepted,R2_same_bill_id_versions,version chain 1->2 of 2023-4000329,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00490,WCP-R00491,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000440,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00512,WCP-R00513,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000460,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00521,WCP-R00522,accepted,R2_same_bill_id_versions,version chain 1->2 of 2023-4000467,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00613,WCP-R00614,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000053,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00626,WCP-R00627,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000065,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00634,WCP-R00635,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000072,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00652,WCP-R00653,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000088,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00798,WCP-R00799,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000225,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00854,WCP-R00855,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000279,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00877,WCP-R00878,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000300,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00893,WCP-R00894,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000314,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00907,WCP-R00908,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000327,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00929,WCP-R00930,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000348,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00968,WCP-R00969,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000385,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01088,WCP-R01089,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000047,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01111,WCP-R01112,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000069,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01149,WCP-R01150,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000105,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01171,WCP-R01172,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000125,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01214,WCP-R01215,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000163,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01228,WCP-R01229,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000176,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R01357,WCP-R01358,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000298,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00002,WCP-R00003,accepted,R3_amount_date_window,"same payer/service, amounts 6135/6503, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00081,WCP-R00205,accepted,R3_amount_date_window,"same payer/service, amounts 5332/5413, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00146,WCP-R00453,accepted,R3_amount_date_window,"same payer/service, amounts 53769/54285, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00037,WCP-R00251,accepted,R3_amount_date_window,"same payer/service, amounts 9895/10092, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00331,WCP-R00342,accepted,R3_amount_date_window,"same payer/service, amounts 11152/11952, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00096,WCP-R00542,accepted,R3_amount_date_window,"same payer/service, amounts 9950/9701, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00178,WCP-R00297,accepted,R3_amount_date_window,"same payer/service, amounts 7901/8423, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00235,WCP-R00236,accepted,R3_amount_date_window,"same payer/service, amounts 29044/27580, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00053,WCP-R00507,accepted,R3_amount_date_window,"same payer/service, amounts 15569/14542, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00391,WCP-R00421,accepted,R3_amount_date_window,"same payer/service, amounts 10995/11467, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00335,WCP-R00491,accepted,R3_amount_date_window,"same payer/service, amounts 63151/63040, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00703,WCP-R00704,accepted,R3_amount_date_window,"same payer/service, amounts 22472/20999, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00596,WCP-R00871,accepted,R3_amount_date_window,"same payer/service, amounts 24537/25633, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00625,WCP-R00955,accepted,R3_amount_date_window,"same payer/service, amounts 4196/4052, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00818,WCP-R00854,accepted,R3_amount_date_window,"same payer/service, amounts 6142/6556, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00603,WCP-R00751,accepted,R3_amount_date_window,"same payer/service, amounts 14072/13259, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00601,WCP-R00696,accepted,R3_amount_date_window,"same payer/service, amounts 6845/7208, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00639,WCP-R00831,accepted,R3_amount_date_window,"same payer/service, amounts 10153/10644, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-WCP-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,WCP-R00685,WCP-R00718,accepted,R3_amount_date_window,"same payer/service, amounts 4345/4392, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
