allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000027,EV000070,CPL-R00041,3614,USD,2023-09-04T15:31:53+00:00,CPL/SRC/allocations/00071
AL000028,EV000077,CPL-R00044,15119,USD,2022-12-07T00:51:23+00:00,CPL/SRC/allocations/00077
AL000029,EV000081,CPL-R00047,91583,USD,2023-07-18T02:29:33+00:00,CPL/SRC/allocations/00081
AL000030,EV000083,CPL-R00048,20133,USD,2023-05-05T14:30:37+00:00,CPL/SRC/allocations/00083
AL000031,EV000085,CPL-R00049,11012,USD,2023-02-21T05:52:29+00:00,CPL/SRC/allocations/00085
AL000032,EV000087,CPL-R00050,8452,USD,2023-01-19T18:28:53+00:00,CPL/SRC/allocations/00088
AL000033,EV000087,CPL-R00051,6458,USD,2023-01-22T23:21:38+00:00,CPL/SRC/allocations/00088
AL000034,EV000092,CPL-R00053,13485,USD,2022-10-27T04:39:24+00:00,CPL/SRC/allocations/00092
AL000035,EV000094,CPL-R00054,18312,USD,2023-07-28T01:47:00+00:00,CPL/SRC/allocations/00094
AL000036,EV000096,CPL-R00055,15058,USD,2023-08-04T11:14:11+00:00,CPL/SRC/allocations/00096
AL000037,EV000098,CPL-R00056,22887,USD,2022-10-15T11:34:33+00:00,CPL/SRC/allocations/00098
AL000038,EV000100,CPL-R00057,11493,USD,2023-01-24T22:43:07+00:00,CPL/SRC/allocations/00100
AL000039,EV000102,CPL-R00058,16246,USD,2023-02-16T23:04:35+00:00,CPL/SRC/allocations/00102
AL000040,EV000105,CPL-R00060,9561,USD,2022-08-24T02:58:48+00:00,CPL/SRC/allocations/00105
AL000041,EV000107,CPL-R00061,26519,USD,2022-12-19T23:12:38+00:00,CPL/SRC/allocations/00107
AL000042,EV000113,CPL-R00065,9049,USD,2023-06-26T20:47:01+00:00,CPL/SRC/allocations/00113
AL000043,EV000116,CPL-R00066,14090,USD,2023-05-15T21:47:33+00:00,CPL/SRC/allocations/00116
AL000044,EV000118,CPL-R00067,16355,USD,2023-01-03T22:46:26+00:00,CPL/SRC/allocations/00118
AL000045,EV000123,CPL-R00070,3442,USD,2023-07-28T04:10:03+00:00,CPL/SRC/allocations/00123
AL000046,EV000125,CPL-R00071,27743,USD,2022-08-26T07:01:23+00:00,CPL/SRC/allocations/00125
AL000047,EV000127,CPL-R00072,9306,USD,2022-10-15T12:19:57+00:00,CPL/SRC/allocations/00127
AL000048,EV000129,CPL-R00073,17702,USD,2023-03-03T22:10:01+00:00,CPL/SRC/allocations/00129
AL000049,EV000133,CPL-R00075,3605,USD,2022-10-25T23:51:59+00:00,CPL/SRC/allocations/00133
AL000050,EV000135,CPL-R00076,3531,USD,2023-02-06T15:57:00+00:00,CPL/SRC/allocations/00136
AL000051,EV000135,CPL-R00077,2876,USD,2023-02-07T20:02:16+00:00,CPL/SRC/allocations/00136
AL000052,EV000138,CPL-R00078,6403,USD,2022-07-29T22:47:35+00:00,CPL/SRC/allocations/00138
AL000053,EV000140,CPL-R00079,78367,USD,2023-04-24T22:27:42+00:00,CPL/SRC/allocations/00140
AL000054,EV000142,CPL-R00080,39561,USD,2023-03-12T12:48:25+00:00,CPL/SRC/allocations/00142
AL000055,EV000144,CPL-R00081,77734,USD,2023-05-15T23:01:22+00:00,CPL/SRC/allocations/00144
AL000056,EV000146,CPL-R00082,11877,USD,2023-04-01T15:19:57+00:00,CPL/SRC/allocations/00146
AL000057,EV000148,CPL-R00083,23001,USD,2023-06-19T22:34:13+00:00,CPL/SRC/allocations/00148
AL000058,EV000150,CPL-R00084,12480,USD,2023-02-03T23:00:36+00:00,CPL/SRC/allocations/00150
AL000059,EV000152,CPL-R00085,5261,USD,2022-10-03T18:21:02+00:00,CPL/SRC/allocations/00152
AL000060,EV000154,CPL-R00086,2695,USD,2023-02-21T16:18:06+00:00,CPL/SRC/allocations/00154
AL000061,EV000156,CPL-R00087,4011,USD,2022-10-20T04:00:57+00:00,CPL/SRC/allocations/00156
AL000062,EV000158,CPL-R00088,39371,USD,2022-12-22T00:10:43+00:00,CPL/SRC/allocations/00158
AL000063,EV000160,CPL-R00089,11487,USD,2023-05-13T07:53:28+00:00,CPL/SRC/allocations/00160
AL000064,EV000162,CPL-R00090,13916,USD,2022-10-12T22:27:21+00:00,CPL/SRC/allocations/00162
AL000065,EV000166,CPL-R00092,4000,USD,2022-12-10T21:21:14+00:00,CPL/SRC/allocations/00167
AL000066,EV000166,CPL-R00093,3818,USD,2022-12-18T13:14:20+00:00,CPL/SRC/allocations/00167
AL000067,EV000169,CPL-R00094,4630,USD,2023-03-14T00:09:03+00:00,CPL/SRC/allocations/00169
AL000068,EV000173,CPL-R00096,14050,USD,2023-06-02T04:05:10+00:00,CPL/SRC/allocations/00173
AL000069,EV000175,CPL-R00097,12282,USD,2022-08-24T06:40:16+00:00,CPL/SRC/allocations/00175
AL000070,EV000177,CPL-R00098,4441,USD,2022-11-08T01:27:52+00:00,CPL/SRC/allocations/00177
AL000071,EV000179,CPL-R00099,44257,USD,2023-07-06T10:52:33+00:00,CPL/SRC/allocations/00179
AL000072,EV000182,CPL-R00101,6653,USD,2022-11-04T23:03:04+00:00,CPL/SRC/allocations/00182
AL000073,EV000184,CPL-R00102,11115,USD,2023-10-29T00:49:23+00:00,CPL/SRC/allocations/00184
AL000074,EV000186,CPL-R00103,4922,USD,2023-03-09T22:41:19+00:00,CPL/SRC/allocations/00186
AL000075,EV000188,CPL-R00104,7672,USD,2022-11-28T17:27:22+00:00,CPL/SRC/allocations/00188
AL000076,EV000190,CPL-R00105,68883,USD,2022-12-17T03:17:37+00:00,CPL/SRC/allocations/00190
AL000077,EV000195,CPL-R00107,1515,USD,2022-09-09T22:13:18+00:00,CPL/SRC/allocations/00196
AL000078,EV000195,CPL-R00108,1431,USD,2022-09-07T01:08:51+00:00,CPL/SRC/allocations/00196
AL000079,EV000200,CPL-R00110,7203,USD,2023-05-23T13:54:59+00:00,CPL/SRC/allocations/00200
AL000080,EV000202,CPL-R00111,8036,USD,2022-08-07T00:26:51+00:00,CPL/SRC/allocations/00202
AL000081,EV000206,CPL-R00113,3877,USD,2023-08-09T08:29:16+00:00,CPL/SRC/allocations/00207
AL000082,EV000206,CPL-R00114,3362,USD,2023-08-09T13:57:15+00:00,CPL/SRC/allocations/00207
AL000083,EV000209,CPL-R00115,11564,USD,2022-09-07T22:47:41+00:00,CPL/SRC/allocations/00209
AL000084,EV000211,CPL-R00116,1707,USD,2022-12-16T12:33:04+00:00,CPL/SRC/allocations/00212
AL000085,EV000211,CPL-R00117,1898,USD,2022-12-06T00:26:47+00:00,CPL/SRC/allocations/00212
AL000086,EV000214,CPL-R00118,13668,USD,2023-10-10T22:58:32+00:00,CPL/SRC/allocations/00214
AL000087,EV000216,CPL-R00119,29758,USD,2023-03-11T02:02:28+00:00,CPL/SRC/allocations/00216
AL000088,EV000218,CPL-R00120,3763,USD,2022-12-21T04:23:46+00:00,CPL/SRC/allocations/00218
AL000089,EV000220,CPL-R00121,7230,USD,2023-08-21T20:05:35+00:00,CPL/SRC/allocations/00220
AL000090,EV000222,CPL-R00122,2255,USD,2023-03-29T21:54:00+00:00,CPL/SRC/allocations/00222
AL000091,EV000224,CPL-R00123,3067,USD,2023-04-03T15:48:41+00:00,CPL/SRC/allocations/00224
AL000092,EV000228,CPL-R00125,36736,USD,2022-08-01T22:31:10+00:00,CPL/SRC/allocations/00228
AL000093,EV000230,CPL-R00126,3413,USD,2022-08-26T17:44:06+00:00,CPL/SRC/allocations/00230
AL000094,EV000234,CPL-R00128,16260,USD,2023-01-06T21:19:47+00:00,CPL/SRC/allocations/00234
AL000095,EV000237,CPL-R00130,2014,USD,2023-01-24T08:34:37+00:00,CPL/SRC/allocations/00237
AL000096,EV000240,CPL-R00132,4375,USD,2023-06-20T01:48:43+00:00,CPL/SRC/allocations/00240
AL000097,EV000242,CPL-R00133,6194,USD,2022-12-06T00:52:44+00:00,CPL/SRC/allocations/00242
AL000098,EV000245,CPL-R00135,27835,USD,2023-09-26T20:50:40+00:00,CPL/SRC/allocations/00246
AL000099,EV000245,CPL-R00136,22725,USD,2023-09-20T21:19:16+00:00,CPL/SRC/allocations/00246
AL000100,EV000249,CPL-R00138,8823,USD,2023-03-01T09:33:04+00:00,CPL/SRC/allocations/00249
AL000101,EV000251,CPL-R00139,6791,USD,2023-04-13T20:15:46+00:00,CPL/SRC/allocations/00251
AL000102,EV000253,CPL-R00140,8575,USD,2022-12-08T17:48:49+00:00,CPL/SRC/allocations/00254
AL000103,EV000253,CPL-R00141,10210,USD,2022-12-08T20:18:52+00:00,CPL/SRC/allocations/00254
AL000104,EV000256,CPL-R00142,4214,USD,2023-06-28T13:54:10+00:00,CPL/SRC/allocations/00256
AL000105,EV000258,CPL-R00143,18238,USD,2022-10-08T05:20:07+00:00,CPL/SRC/allocations/00258
AL000106,EV000260,CPL-R00144,16357,USD,2022-11-18T12:30:26+00:00,CPL/SRC/allocations/00260
AL000107,EV000262,CPL-R00145,23242,USD,2023-09-07T16:59:58+00:00,CPL/SRC/allocations/00262
AL000108,EV000264,CPL-R00146,61626,USD,2022-11-17T00:59:41+00:00,CPL/SRC/allocations/00264
AL000109,EV000266,CPL-R00147,12015,USD,2023-03-14T00:34:23+00:00,CPL/SRC/allocations/00266
AL000110,EV000268,CPL-R00148,3662,USD,2023-01-31T03:21:14+00:00,CPL/SRC/allocations/00268
AL000111,EV000270,CPL-R00149,3584,USD,2023-02-01T05:03:26+00:00,CPL/SRC/allocations/00270
AL000112,EV000272,CPL-R00150,21001,USD,2022-09-11T10:18:34+00:00,CPL/SRC/allocations/00272
AL000113,EV000274,CPL-R00151,8319,USD,2022-11-15T22:48:01+00:00,CPL/SRC/allocations/00274
AL000114,EV000278,CPL-R00153,4642,USD,2023-05-19T19:24:17+00:00,CPL/SRC/allocations/00278
AL000115,EV000280,CPL-R00154,8402,USD,2022-09-02T19:33:38+00:00,CPL/SRC/allocations/00280
AL000116,EV000282,CPL-R00155,8505,USD,2023-06-25T13:29:23+00:00,CPL/SRC/allocations/00282
AL000117,EV000284,CPL-R00156,11285,USD,2023-06-27T15:28:06+00:00,CPL/SRC/allocations/00284
AL000118,EV000287,CPL-R00158,51927,USD,2023-01-12T16:55:57+00:00,CPL/SRC/allocations/00287
AL000119,EV000292,CPL-R00160,46710,USD,2023-05-15T12:16:47+00:00,CPL/SRC/allocations/00292
AL000120,EV000294,CPL-R00161,88901,USD,2023-06-22T01:22:57+00:00,CPL/SRC/allocations/00294
AL000121,EV000296,CPL-R00162,7364,USD,2023-08-01T00:38:29+00:00,CPL/SRC/allocations/00297
AL000122,EV000296,CPL-R00163,8209,USD,2023-08-03T16:05:29+00:00,CPL/SRC/allocations/00297
AL000123,EV000299,CPL-R00164,14766,USD,2023-01-13T11:41:01+00:00,CPL/SRC/allocations/00299
AL000124,EV000301,CPL-R00165,13891,USD,2023-07-28T02:49:57+00:00,CPL/SRC/allocations/00301
AL000125,EV000303,CPL-R00166,10213,USD,2023-03-09T18:37:36+00:00,CPL/SRC/allocations/00303
AL000126,EV000305,CPL-R00167,6287,USD,2022-11-07T13:03:07+00:00,CPL/SRC/allocations/00305
AL000127,EV000307,CPL-R00168,13450,USD,2022-11-11T00:19:15+00:00,CPL/SRC/allocations/00307
AL000128,EV000312,CPL-R00171,11371,USD,2022-12-15T22:17:43+00:00,CPL/SRC/allocations/00312
AL000129,EV000314,CPL-R00172,78150,USD,2022-10-03T23:17:42+00:00,CPL/SRC/allocations/00314
AL000130,EV000316,CPL-R00173,8644,USD,2023-10-09T17:10:08+00:00,CPL/SRC/allocations/00316
AL000131,EV000318,CPL-R00174,4946,USD,2022-09-21T02:52:41+00:00,CPL/SRC/allocations/00318
AL000132,EV000320,CPL-R00175,9972,USD,2023-07-25T08:17:58+00:00,CPL/SRC/allocations/00320
AL000133,EV000322,CPL-R00176,16297,USD,2023-07-13T22:42:49+00:00,CPL/SRC/allocations/00322
AL000134,EV000326,CPL-R00179,7837,USD,2023-10-27T23:42:41+00:00,CPL/SRC/allocations/00326
AL000135,EV000328,CPL-R00180,25818,USD,2022-11-25T10:11:30+00:00,CPL/SRC/allocations/00328
AL000136,EV000330,CPL-R00181,180890,USD,2022-10-15T02:11:53+00:00,CPL/SRC/allocations/00330
AL000137,EV000333,CPL-R00183,17431,USD,2022-12-13T03:20:17+00:00,CPL/SRC/allocations/00333
AL000138,EV000335,CPL-R00184,5828,USD,2023-08-23T21:19:37+00:00,CPL/SRC/allocations/00336
AL000139,EV000335,CPL-R00185,3065,USD,2023-08-23T18:06:02+00:00,CPL/SRC/allocations/00336
AL000140,EV000338,CPL-R00186,34939,USD,2023-10-12T10:23:10+00:00,CPL/SRC/allocations/00338
AL000141,EV000340,CPL-R00187,36457,USD,2023-03-09T10:35:39+00:00,CPL/SRC/allocations/00340
AL000142,EV000342,CPL-R00188,2500,USD,2023-10-06T21:34:30+00:00,CPL/SRC/allocations/00342
AL000143,EV000344,CPL-R00189,28725,USD,2023-01-30T21:12:49+00:00,CPL/SRC/allocations/00344
AL000144,EV000346,CPL-R00190,91373,USD,2023-01-25T21:40:06+00:00,CPL/SRC/allocations/00346
AL000145,EV000348,CPL-R00191,16453,USD,2023-04-10T21:10:16+00:00,CPL/SRC/allocations/00348
AL000146,EV000350,CPL-R00192,23893,USD,2023-08-04T11:02:54+00:00,CPL/SRC/allocations/00350
AL000147,EV000355,CPL-R00195,8665,USD,2023-02-06T04:53:55+00:00,CPL/SRC/allocations/00355
AL000148,EV000357,CPL-R00196,10091,USD,2023-05-02T00:14:52+00:00,CPL/SRC/allocations/00357
AL000149,EV000359,CPL-R00197,32480,USD,2022-11-06T03:39:08+00:00,CPL/SRC/allocations/00359
AL000150,EV000362,CPL-R00199,6298,USD,2022-11-23T11:24:10+00:00,CPL/SRC/allocations/00362
AL000151,EV000364,CPL-R00200,16787,USD,2023-03-31T04:09:35+00:00,CPL/SRC/allocations/00364
AL000152,EV000367,CPL-R00202,6855,USD,2023-07-10T17:19:52+00:00,CPL/SRC/allocations/00367
AL000153,EV000370,CPL-R00204,9757,USD,2023-04-22T03:26:38+00:00,CPL/SRC/allocations/00370
AL000154,EV000372,CPL-R00205,4423,USD,2022-08-25T17:10:38+00:00,CPL/SRC/allocations/00372
AL000155,EV000374,CPL-R00206,25566,USD,2023-04-20T22:07:58+00:00,CPL/SRC/allocations/00374
AL000156,EV000376,CPL-R00207,10316,USD,2023-09-06T19:22:49+00:00,CPL/SRC/allocations/00376
AL000157,EV000381,CPL-R00210,13169,USD,2023-08-30T21:09:40+00:00,CPL/SRC/allocations/00381
AL000158,EV000383,CPL-R00211,6626,USD,2022-10-24T17:18:00+00:00,CPL/SRC/allocations/00384
AL000159,EV000383,CPL-R00212,4743,USD,2022-10-03T18:52:00+00:00,CPL/SRC/allocations/00384
AL000160,EV000387,CPL-R00214,7987,USD,2022-12-16T15:13:29+00:00,CPL/SRC/allocations/00387
AL000161,EV000391,CPL-R00216,4258,USD,2023-05-03T12:08:11+00:00,CPL/SRC/allocations/00391
AL000162,EV000394,CPL-R00218,94295,USD,2023-10-26T19:42:09+00:00,CPL/SRC/allocations/00394
AL000163,EV000396,CPL-R00219,12660,USD,2023-08-22T03:03:55+00:00,CPL/SRC/allocations/00396
AL000164,EV000398,CPL-R00220,11211,USD,2023-10-06T21:51:43+00:00,CPL/SRC/allocations/00398
AL000165,EV000401,CPL-R00222,3321,USD,2022-12-19T22:02:25+00:00,CPL/SRC/allocations/00402
AL000166,EV000401,CPL-R00223,3689,USD,2022-12-21T01:43:25+00:00,CPL/SRC/allocations/00402
AL000167,EV000404,CPL-R00224,40459,USD,2023-09-10T04:38:06+00:00,CPL/SRC/allocations/00404
AL000168,EV000406,CPL-R00225,11954,USD,2022-08-22T03:49:26+00:00,CPL/SRC/allocations/00406
AL000169,EV000408,CPL-R00226,6026,USD,2022-09-15T10:22:08+00:00,CPL/SRC/allocations/00408
AL000170,EV000410,CPL-R00227,4463,USD,2023-09-30T20:17:37+00:00,CPL/SRC/allocations/00410
AL000171,EV000412,CPL-R00228,15989,USD,2022-09-19T21:57:41+00:00,CPL/SRC/allocations/00412
AL000172,EV000414,CPL-R00229,7996,USD,2023-07-05T16:07:15+00:00,CPL/SRC/allocations/00414
AL000173,EV000416,CPL-R00230,4413,USD,2023-07-22T06:39:09+00:00,CPL/SRC/allocations/00416
AL000174,EV000418,CPL-R00231,4858,USD,2023-08-30T05:19:30+00:00,CPL/SRC/allocations/00418
AL000175,EV000420,CPL-R00232,4787,USD,2023-10-18T11:45:18+00:00,CPL/SRC/allocations/00420
AL000176,EV000422,CPL-R00233,19661,USD,2022-08-18T13:55:49+00:00,CPL/SRC/allocations/00422
AL000177,EV000425,CPL-R00235,4883,USD,2023-09-23T01:31:42+00:00,CPL/SRC/allocations/00425
AL000178,EV000427,CPL-R00236,18749,USD,2023-02-28T00:24:22+00:00,CPL/SRC/allocations/00427
AL000179,EV000429,CPL-R00237,4224,USD,2023-05-05T20:10:38+00:00,CPL/SRC/allocations/00429
AL000180,EV000431,CPL-R00238,4402,USD,2023-01-03T22:16:07+00:00,CPL/SRC/allocations/00432
AL000181,EV000431,CPL-R00239,2291,USD,2023-01-04T02:44:39+00:00,CPL/SRC/allocations/00432
AL000182,EV000437,CPL-R00242,8791,USD,2023-07-04T23:13:18+00:00,CPL/SRC/allocations/00437
AL000183,EV000439,CPL-R00243,3763,USD,2022-09-10T12:01:44+00:00,CPL/SRC/allocations/00439
AL000184,EV000441,CPL-R00244,4671,USD,2023-06-22T12:29:07+00:00,CPL/SRC/allocations/00441
AL000185,EV000444,CPL-R00246,8308,USD,2023-11-02T03:56:39+00:00,CPL/SRC/allocations/00444
AL000186,EV000446,CPL-R00247,3995,USD,2023-08-24T00:41:27+00:00,CPL/SRC/allocations/00446
AL000187,EV000448,CPL-R00248,17897,USD,2023-05-30T00:28:19+00:00,CPL/SRC/allocations/00448
AL000188,EV000450,CPL-R00249,23550,USD,2023-07-25T18:06:37+00:00,CPL/SRC/allocations/00450
AL000189,EV000455,CPL-R00252,4656,USD,2023-07-28T01:52:09+00:00,CPL/SRC/allocations/00455
AL000190,EV000457,CPL-R00253,16817,USD,2022-10-13T23:53:36+00:00,CPL/SRC/allocations/00457
AL000191,EV000459,CPL-R00254,40043,USD,2023-06-26T21:12:50+00:00,CPL/SRC/allocations/00459
AL000192,EV000461,CPL-R00255,9923,USD,2022-11-07T16:28:11+00:00,CPL/SRC/allocations/00461
AL000193,EV000465,CPL-R00257,12264,USD,2023-02-28T19:44:49+00:00,CPL/SRC/allocations/00465
AL000194,EV000469,CPL-R00259,25844,USD,2023-10-05T12:14:32+00:00,CPL/SRC/allocations/00469
AL000196,EV000473,CPL-R00261,7903,USD,2023-11-13T19:41:44+00:00,CPL/SRC/allocations/00474
AL000197,EV000473,CPL-R00262,6067,USD,2023-11-13T22:50:08+00:00,CPL/SRC/allocations/00474
AL000198,EV000476,CPL-R00263,30813,USD,2023-01-11T10:32:40+00:00,CPL/SRC/allocations/00476
AL000199,EV000478,CPL-R00264,35944,USD,2022-08-05T21:06:41+00:00,CPL/SRC/allocations/00478
AL000200,EV000480,CPL-R00265,5526,USD,2023-09-17T18:55:37+00:00,CPL/SRC/allocations/00480
AL000201,EV000482,CPL-R00266,2500,USD,2023-10-04T06:31:48+00:00,CPL/SRC/allocations/00482
AL000202,EV000485,CPL-R00268,11526,USD,2023-04-12T16:01:44+00:00,CPL/SRC/allocations/00485
AL000203,EV000487,CPL-R00269,170276,USD,2023-09-21T22:25:53+00:00,CPL/SRC/allocations/00487
AL000204,EV000489,CPL-R00270,21251,USD,2023-04-10T19:18:36+00:00,CPL/SRC/allocations/00489
AL000205,EV000493,CPL-R00272,15480,USD,2023-08-14T06:54:41+00:00,CPL/SRC/allocations/00493
AL000206,EV000495,CPL-R00273,10113,USD,2022-10-20T20:24:47+00:00,CPL/SRC/allocations/00496
AL000207,EV000495,CPL-R00274,8163,USD,2022-10-23T19:41:40+00:00,CPL/SRC/allocations/00496
AL000208,EV000498,CPL-R00275,2652,USD,2023-09-20T21:24:05+00:00,CPL/SRC/allocations/00498
AL000209,EV000500,CPL-R00276,11266,USD,2023-05-07T02:21:12+00:00,CPL/SRC/allocations/00500
AL000210,EV000503,CPL-R00278,2729,USD,2023-01-09T17:42:39+00:00,CPL/SRC/allocations/00503
AL000211,EV000507,CPL-R00280,7330,USD,2022-09-19T11:34:49+00:00,CPL/SRC/allocations/00507
AL000212,EV000510,CPL-R00282,4196,USD,2023-02-02T21:52:43+00:00,CPL/SRC/allocations/00510
AL000213,EV000514,CPL-R00285,2737,USD,2023-04-25T01:12:31+00:00,CPL/SRC/allocations/00515
AL000214,EV000514,CPL-R00286,2471,USD,2023-04-30T16:11:49+00:00,CPL/SRC/allocations/00515
AL000215,EV000517,CPL-R00287,6129,USD,2022-11-04T02:19:30+00:00,CPL/SRC/allocations/00517
AL000216,EV000519,CPL-R00288,5321,USD,2022-07-26T18:41:36+00:00,CPL/SRC/allocations/00519
AL000217,EV000522,CPL-R00290,38653,USD,2023-05-29T23:06:08+00:00,CPL/SRC/allocations/00523
AL000218,EV000522,CPL-R00291,18942,USD,2023-05-31T03:03:36+00:00,CPL/SRC/allocations/00523
AL000219,EV000525,CPL-R00292,39243,USD,2023-07-17T23:06:22+00:00,CPL/SRC/allocations/00525
AL000220,EV000527,CPL-R00293,12719,USD,2023-01-23T22:27:00+00:00,CPL/SRC/allocations/00527
AL000221,EV000529,CPL-R00294,24132,USD,2023-07-13T02:47:02+00:00,CPL/SRC/allocations/00529
AL000222,EV000531,CPL-R00295,15972,USD,2023-01-26T04:25:50+00:00,CPL/SRC/allocations/00531
AL000223,EV000535,CPL-R00297,74808,USD,2022-12-31T19:01:19+00:00,CPL/SRC/allocations/00535
AL000224,EV000537,CPL-R00298,27502,USD,2022-11-12T13:33:52+00:00,CPL/SRC/allocations/00537
AL000225,EV000539,CPL-R00299,4506,USD,2023-01-27T21:54:58+00:00,CPL/SRC/allocations/00539
AL000226,EV000541,CPL-R00300,20708,USD,2023-07-20T19:25:34+00:00,CPL/SRC/allocations/00541
AL000227,EV000543,CPL-R00301,8124,USD,2022-12-12T21:59:34+00:00,CPL/SRC/allocations/00543
AL000228,EV000545,CPL-R00302,49818,USD,2023-04-10T19:54:17+00:00,CPL/SRC/allocations/00545
AL000229,EV000548,CPL-R00304,5895,USD,2023-04-05T20:38:56+00:00,CPL/SRC/allocations/00548
AL000230,EV000550,CPL-R00305,4591,USD,2023-05-04T14:54:36+00:00,CPL/SRC/allocations/00550
AL000231,EV000552,CPL-R00306,7333,USD,2023-01-05T20:22:17+00:00,CPL/SRC/allocations/00552
AL000232,EV000554,CPL-R00307,2055,USD,2022-11-24T21:07:46+00:00,CPL/SRC/allocations/00555
AL000233,EV000554,CPL-R00308,1451,USD,2022-11-18T10:04:14+00:00,CPL/SRC/allocations/00555
AL000234,EV000557,CPL-R00309,8206,USD,2023-08-08T04:43:23+00:00,CPL/SRC/allocations/00558
AL000235,EV000557,CPL-R00310,4417,USD,2023-08-13T04:32:07+00:00,CPL/SRC/allocations/00558
AL000236,EV000562,CPL-R00312,74994,USD,2022-12-07T07:45:21+00:00,CPL/SRC/allocations/00562
AL000237,EV000564,CPL-R00313,114251,USD,2022-12-17T23:01:50+00:00,CPL/SRC/allocations/00564
AL000238,EV000566,CPL-R00314,14218,USD,2023-07-31T22:30:14+00:00,CPL/SRC/allocations/00566
AL000239,EV000568,CPL-R00315,6624,USD,2023-07-08T23:54:39+00:00,CPL/SRC/allocations/00568
AL000240,EV000572,CPL-R00317,9812,USD,2022-08-26T19:01:27+00:00,CPL/SRC/allocations/00572
AL000241,EV000576,CPL-R00319,87045,USD,2022-07-25T01:17:58+00:00,CPL/SRC/allocations/00576
AL000242,EV000578,CPL-R00320,67249,USD,2023-04-07T21:52:28+00:00,CPL/SRC/allocations/00578
AL000243,EV000580,CPL-R00321,8436,USD,2023-07-18T19:08:02+00:00,CPL/SRC/allocations/00580
AL000244,EV000582,CPL-R00322,104459,USD,2022-11-12T14:27:55+00:00,CPL/SRC/allocations/00582
AL000245,EV000584,CPL-R00323,6176,USD,2022-09-28T18:54:10+00:00,CPL/SRC/allocations/00584
AL000246,EV000588,CPL-R00326,5509,USD,2023-09-28T17:29:08+00:00,CPL/SRC/allocations/00588
AL000247,EV000591,CPL-R00328,22985,USD,2022-11-04T17:24:34+00:00,CPL/SRC/allocations/00591
AL000248,EV000595,CPL-R00330,3669,USD,2022-08-15T17:23:47+00:00,CPL/SRC/allocations/00595
AL000249,EV000598,CPL-R00332,15742,USD,2023-03-21T03:43:45+00:00,CPL/SRC/allocations/00598
