event_id,org_token,source_system,bill_record_id,event_type,event_at,available_at,amount_minor,currency,reverses_event_id,terminal_flag,source_ref
EV000016,PG,CPL_BILLING,CPL-R00009,SUBMITTED,2022-09-09T19:26:00+00:00,2022-09-09T19:51:29+00:00,16961,USD,,false,CPL/SRC/events/00016
EV000017,PG,CPL_BILLING,,PAYMENT_POSTED,2022-09-21T15:21:00+00:00,2022-10-11T05:00:43+00:00,16961,USD,,false,CPL/SRC/events/00017
EV000018,PG,CPL_BILLING,CPL-R00010,SUBMITTED,2023-01-13T22:32:00+00:00,2023-01-14T04:10:15+00:00,8889,USD,,false,CPL/SRC/events/00018
EV000019,PG,CPL_BILLING,CPL-R00011,CORRECTED,2023-01-18T17:36:00+00:00,2023-01-20T06:57:01+00:00,9082,USD,,false,CPL/SRC/events/00019
EV000020,PG,CPL_BILLING,CPL-R00011,CLOSED_NO_PAYMENT,2023-05-08T19:28:00+00:00,2023-05-11T00:40:03+00:00,,,,true,CPL/SRC/events/00020
EV000021,PG,CPL_BILLING,CPL-R00012,SUBMITTED,2023-02-03T21:06:00+00:00,2023-02-04T03:04:14+00:00,10995,USD,,false,CPL/SRC/events/00021
EV000022,PG,CPL_BILLING,,PAYMENT_POSTED,2023-03-22T18:47:00+00:00,2023-03-24T08:42:51+00:00,10995,USD,,false,CPL/SRC/events/00022
EV000024,PG,CPL_BILLING,,PAYMENT_POSTED,2023-02-08T21:07:00+00:00,2023-02-08T22:42:03+00:00,3940,USD,,false,CPL/SRC/events/00024
EV000025,PG,CPL_BILLING,CPL-R00014,SUBMITTED,2023-08-30T15:49:00+00:00,2023-08-30T15:55:37+00:00,54714,USD,,false,CPL/SRC/events/00025
EV000026,PG,CPL_BILLING,,PAYMENT_POSTED,2023-09-07T21:55:00+00:00,2023-09-13T13:41:57+00:00,54714,USD,,false,CPL/SRC/events/00026
EV000027,PG,CPL_BILLING,CPL-R00015,SUBMITTED,2022-09-20T21:26:00+00:00,2022-10-02T05:12:42+00:00,103659,USD,,false,CPL/SRC/events/00027
EV000028,PG,CPL_BILLING,,PAYMENT_POSTED,2023-01-02T15:46:00+00:00,2023-01-02T16:58:32+00:00,103659,USD,,false,CPL/SRC/events/00028
EV000029,PG,CPL_BILLING,CPL-R00015,PAYMENT_REVERSED,2023-01-04T21:16:00+00:00,2023-01-10T18:02:32+00:00,36051,USD,EV000028,false,CPL/SRC/events/00029
EV000030,PG,CPL_BILLING,CPL-R00016,SUBMITTED,2022-11-02T15:12:00+00:00,2022-11-03T23:07:59+00:00,34747,USD,,false,CPL/SRC/events/00030
EV000031,PG,CPL_BILLING,,PAYMENT_POSTED,2022-11-14T18:32:00+00:00,2022-12-05T18:32:00+00:00,34747,USD,,false,CPL/SRC/events/00031
EV000032,PG,CPL_BILLING,CPL-R00017,SUBMITTED,2023-04-17T13:53:00+00:00,2023-04-19T00:01:33+00:00,24993,USD,,false,CPL/SRC/events/00032
EV000033,PG,CPL_BILLING,,PAYMENT_POSTED,2023-06-01T14:25:00+00:00,2023-06-01T20:42:41+00:00,24993,USD,,false,CPL/SRC/events/00033
EV000034,PG,CPL_BILLING,CPL-R00018,SUBMITTED,2023-02-20T20:43:00+00:00,2023-02-21T01:36:13+00:00,14522,USD,,false,CPL/SRC/events/00034
EV000035,PG,CPL_BILLING,,PAYMENT_POSTED,2023-03-07T21:04:00+00:00,2023-03-07T22:52:47+00:00,14522,USD,,false,CPL/SRC/events/00035
EV000036,PG,CPL_BILLING,CPL-R00019,SUBMITTED,2022-08-25T19:19:00+00:00,2022-08-27T11:34:49+00:00,13731,USD,,false,CPL/SRC/events/00036
EV000037,PG,CPL_BILLING,,PAYMENT_POSTED,2022-09-13T16:03:00+00:00,2022-09-17T22:56:39+00:00,13731,USD,,false,CPL/SRC/events/00037
EV000038,PG,CPL_BILLING,CPL-R00019,PAYMENT_REVERSED,2022-09-26T19:15:00+00:00,2022-09-28T03:21:41+00:00,13731,USD,EV000037,false,CPL/SRC/events/00038
EV000039,PG,CPL_BILLING,CPL-R00020,SUBMITTED,2023-08-21T21:11:00+00:00,2023-08-23T21:07:11+00:00,220184,USD,,false,CPL/SRC/events/00039
EV000040,PG,CPL_BILLING,CPL-R00020,CLOSED_NO_PAYMENT,2023-11-13T18:38:00+00:00,2023-11-13T21:04:23+00:00,,,,true,CPL/SRC/events/00040
EV000041,PG,CPL_BILLING,CPL-R00021,SUBMITTED,2023-07-10T20:10:00+00:00,2023-07-11T02:22:55+00:00,10400,USD,,false,CPL/SRC/events/00041
EV000042,PG,CPL_BILLING,,PAYMENT_POSTED,2023-07-27T19:05:00+00:00,2023-07-30T17:31:27+00:00,10400,USD,,false,CPL/SRC/events/00042
EV000043,PG,CPL_BILLING,CPL-R00022,SUBMITTED,2022-11-07T18:03:00+00:00,2022-11-07T23:50:21+00:00,38249,USD,,false,CPL/SRC/events/00043
EV000044,PG,CPL_BILLING,,PAYMENT_POSTED,2022-12-02T15:07:00+00:00,2022-12-03T10:03:53+00:00,38249,USD,,false,CPL/SRC/events/00044
EV000045,PG,CPL_BILLING,CPL-R00023,SUBMITTED,2023-01-02T22:31:00+00:00,2023-01-02T23:08:33+00:00,11730,USD,,false,CPL/SRC/events/00045
EV000046,PG,CPL_BILLING,,PAYMENT_POSTED,2023-01-13T20:32:00+00:00,2023-01-14T01:56:42+00:00,11730,USD,,false,CPL/SRC/events/00046
EV000047,PG,CPL_BILLING,CPL-R00024,SUBMITTED,2023-04-21T20:22:00+00:00,2023-04-21T22:21:46+00:00,12955,USD,,false,CPL/SRC/events/00047
EV000048,PG,CPL_BILLING,,PAYMENT_POSTED,2023-07-12T15:06:00+00:00,2023-07-13T01:18:34+00:00,12955,USD,,false,CPL/SRC/events/00048
EV000049,PG,CPL_BILLING,CPL-R00025,SUBMITTED,2022-10-03T13:56:00+00:00,2022-10-05T14:35:39+00:00,17485,USD,,false,CPL/SRC/events/00049
EV000050,PG,CPL_BILLING,,PAYMENT_POSTED,2022-10-17T21:25:00+00:00,2022-10-20T14:09:15+00:00,17485,USD,,false,CPL/SRC/events/00050
EV000051,PG,CPL_BILLING,CPL-R00026,SUBMITTED,2023-01-19T14:41:00+00:00,2023-01-22T06:24:14+00:00,12645,USD,,false,CPL/SRC/events/00051
EV000052,PG,CPL_BILLING,,PAYMENT_POSTED,2023-02-08T16:28:00+00:00,2023-02-11T22:51:45+00:00,12645,USD,,false,CPL/SRC/events/00052
EV000053,PG,CPL_BILLING,CPL-R00027,SUBMITTED,2023-04-18T16:17:00+00:00,2023-04-18T19:09:25+00:00,8589,USD,,false,CPL/SRC/events/00053
EV000054,PG,CPL_BILLING,CPL-R00028,CORRECTED,2023-04-26T18:19:00+00:00,2023-05-04T01:53:37+00:00,9629,USD,,false,CPL/SRC/events/00054
EV000055,PG,CPL_BILLING,,PAYMENT_POSTED,2023-05-10T16:54:00+00:00,2023-05-13T18:17:26+00:00,9629,USD,,false,CPL/SRC/events/00055
EV000056,PG,CPL_BILLING,CPL-R00029,SUBMITTED,2022-07-21T21:58:00+00:00,2022-07-22T02:48:42+00:00,9797,USD,,false,CPL/SRC/events/00056
EV000057,PG,CPL_BILLING,,PAYMENT_POSTED,2022-08-12T19:12:00+00:00,2022-09-02T19:12:00+00:00,9797,USD,,false,CPL/SRC/events/00057
EV000058,PG,CPL_BILLING,CPL-R00030,SUBMITTED,2023-03-09T18:56:00+00:00,2023-03-12T06:52:29+00:00,3935,USD,,false,CPL/SRC/events/00058
EV000059,PG,CPL_BILLING,,PAYMENT_POSTED,2023-03-22T16:56:00+00:00,2023-03-22T19:16:50+00:00,3935,USD,,false,CPL/SRC/events/00059
EV000060,PG,CPL_BILLING,CPL-R00031,SUBMITTED,2023-09-20T14:00:00+00:00,2023-09-20T20:19:08+00:00,4861,USD,,false,CPL/SRC/events/00060
EV000061,PG,CPL_BILLING,CPL-R00032,CORRECTED,2023-09-21T17:39:00+00:00,2023-09-21T21:53:21+00:00,4235,USD,,false,CPL/SRC/events/00061
EV000062,PG,CPL_BILLING,,PAYMENT_POSTED,2023-10-03T16:28:00+00:00,2023-10-03T19:34:03+00:00,4235,USD,,false,CPL/SRC/events/00062
EV000063,PG,CPL_BILLING,CPL-R00033,SUBMITTED,2023-09-18T14:46:00+00:00,2023-09-18T20:46:08+00:00,11519,USD,,false,CPL/SRC/events/00063
EV000064,PG,CPL_BILLING,CPL-R00034,SUBMITTED,2022-07-08T15:02:00+00:00,2022-07-08T16:53:42+00:00,5352,USD,,false,CPL/SRC/events/00064
EV000065,PG,CPL_BILLING,,PAYMENT_POSTED,2022-07-13T13:55:00+00:00,2022-07-15T02:34:01+00:00,5352,USD,,false,CPL/SRC/events/00065
EV000066,PG,CPL_BILLING,CPL-R00035,SUBMITTED,2022-07-11T18:07:00+00:00,2022-07-12T00:21:35+00:00,5331,USD,,false,CPL/SRC/events/00066
EV000067,PG,CPL_BILLING,,PAYMENT_POSTED,2022-07-18T14:10:00+00:00,2022-07-21T02:39:23+00:00,5331,USD,,false,CPL/SRC/events/00067
EV000068,PG,CPL_BILLING,CPL-R00036,SUBMITTED,2022-10-25T16:03:00+00:00,2022-10-31T13:15:26+00:00,4709,USD,,false,CPL/SRC/events/00068
EV000069,PG,CPL_BILLING,,PAYMENT_POSTED,2022-10-27T20:27:00+00:00,2022-10-28T04:11:54+00:00,4709,USD,,false,CPL/SRC/events/00069
EV000070,PG,CPL_BILLING,CPL-R00037,SUBMITTED,2022-12-19T21:33:00+00:00,2022-12-21T22:02:12+00:00,21896,USD,,false,CPL/SRC/events/00070
EV000071,PG,CPL_BILLING,,PAYMENT_POSTED,2023-01-12T17:39:00+00:00,2023-01-12T17:49:40+00:00,21896,USD,,false,CPL/SRC/events/00071
EV000072,PG,CPL_BILLING,CPL-R00038,SUBMITTED,2023-07-26T20:46:00+00:00,2023-07-29T17:22:15+00:00,8248,USD,,false,CPL/SRC/events/00072
EV000073,PG,CPL_BILLING,,PAYMENT_POSTED,2023-08-09T20:50:00+00:00,2023-08-11T19:31:45+00:00,8248,USD,,false,CPL/SRC/events/00073
EV000074,PG,CPL_BILLING,CPL-R00039,SUBMITTED,2022-12-12T22:13:00+00:00,2022-12-12T22:19:49+00:00,128550,USD,,false,CPL/SRC/events/00074
EV000075,PG,CPL_BILLING,,PAYMENT_POSTED,2022-12-21T22:42:00+00:00,2022-12-21T22:51:02+00:00,128550,USD,,false,CPL/SRC/events/00075
EV000076,PG,CPL_BILLING,CPL-R00040,SUBMITTED,2023-04-11T17:26:00+00:00,2023-04-16T23:25:35+00:00,8843,USD,,false,CPL/SRC/events/00076
EV000077,PG,CPL_BILLING,,PAYMENT_POSTED,2023-05-17T20:12:00+00:00,2023-06-02T09:27:28+00:00,8843,USD,,false,CPL/SRC/events/00077
EV000078,PG,CPL_BILLING,CPL-R00041,SUBMITTED,2022-12-19T20:51:00+00:00,2022-12-21T08:49:49+00:00,3094,USD,,false,CPL/SRC/events/00078
EV000079,PG,CPL_BILLING,,PAYMENT_POSTED,2023-01-16T21:08:00+00:00,2023-01-17T04:18:14+00:00,3094,USD,,false,CPL/SRC/events/00079
EV000080,PG,CPL_BILLING,CPL-R00042,SUBMITTED,2023-08-11T21:42:00+00:00,2023-08-12T03:08:52+00:00,39231,USD,,false,CPL/SRC/events/00080
EV000081,PG,CPL_BILLING,,PAYMENT_POSTED,2023-09-13T21:47:00+00:00,2023-09-14T18:00:56+00:00,39231,USD,,false,CPL/SRC/events/00081
EV000082,PG,CPL_BILLING,CPL-R00043,SUBMITTED,2023-08-14T16:24:00+00:00,2023-08-14T20:26:29+00:00,10328,USD,,false,CPL/SRC/events/00082
EV000083,PG,CPL_BILLING,,PAYMENT_POSTED,2023-09-12T17:58:00+00:00,2023-09-12T21:17:26+00:00,10328,USD,,false,CPL/SRC/events/00083
EV000084,PG,CPL_BILLING,CPL-R00044,SUBMITTED,2023-06-14T19:41:00+00:00,2023-06-20T05:54:15+00:00,263561,USD,,false,CPL/SRC/events/00084
EV000085,PG,CPL_BILLING,,PAYMENT_POSTED,2023-06-30T18:43:00+00:00,2023-07-05T19:34:47+00:00,263561,USD,,false,CPL/SRC/events/00085
EV000086,PG,CPL_BILLING,CPL-R00045,SUBMITTED,2023-05-03T14:48:00+00:00,2023-05-06T07:17:30+00:00,6809,USD,,false,CPL/SRC/events/00086
EV000087,PG,CPL_BILLING,,PAYMENT_POSTED,2023-06-05T13:37:00+00:00,2023-06-11T19:28:10+00:00,6809,USD,,false,CPL/SRC/events/00087
EV000088,PG,CPL_BILLING,CPL-R00046,SUBMITTED,2022-08-29T21:40:00+00:00,2022-08-30T05:03:15+00:00,9864,USD,,false,CPL/SRC/events/00088
EV000089,PG,CPL_BILLING,CPL-R00047,CORRECTED,2022-08-31T19:06:00+00:00,2022-09-02T23:57:58+00:00,8828,USD,,false,CPL/SRC/events/00089
EV000090,PG,CPL_BILLING,CPL-R00046,VOID_VERSION,2022-08-31T19:06:00+00:00,2022-08-31T20:28:13+00:00,9864,USD,,false,CPL/SRC/events/00090
EV000091,PG,CPL_BILLING,,PAYMENT_POSTED,2022-09-08T16:30:00+00:00,2022-09-12T07:52:22+00:00,8828,USD,,false,CPL/SRC/events/00091
EV000092,PG,CPL_BILLING,CPL-R00048,SUBMITTED,2023-01-23T20:23:00+00:00,2023-01-27T03:46:07+00:00,11392,USD,,false,CPL/SRC/events/00092
EV000093,PG,CPL_BILLING,,PAYMENT_POSTED,2023-02-13T21:02:00+00:00,2023-02-19T00:53:12+00:00,11392,USD,,false,CPL/SRC/events/00093
EV000094,PG,CPL_BILLING,CPL-R00049,SUBMITTED,2023-01-02T22:43:00+00:00,2023-01-03T00:35:33+00:00,68204,USD,,false,CPL/SRC/events/00094
EV000095,PG,CPL_BILLING,,PAYMENT_POSTED,2023-01-20T15:39:00+00:00,2023-01-25T03:16:11+00:00,68204,USD,,false,CPL/SRC/events/00095
EV000096,PG,CPL_BILLING,CPL-R00050,SUBMITTED,2023-02-16T22:04:00+00:00,2023-02-20T21:26:08+00:00,13840,USD,,false,CPL/SRC/events/00096
EV000097,PG,CPL_BILLING,CPL-R00051,SUBMITTED,2023-06-20T20:01:00+00:00,2023-06-20T22:24:15+00:00,44331,USD,,false,CPL/SRC/events/00097
EV000098,PG,CPL_BILLING,,PAYMENT_POSTED,2023-06-27T18:04:00+00:00,2023-06-30T15:30:51+00:00,44331,USD,,false,CPL/SRC/events/00098
EV000099,PG,CPL_BILLING,CPL-R00052,SUBMITTED,2022-08-15T16:54:00+00:00,2022-08-17T03:45:43+00:00,8195,USD,,false,CPL/SRC/events/00099
EV000100,PG,CPL_BILLING,,PAYMENT_POSTED,2022-08-29T19:38:00+00:00,2022-09-01T05:35:12+00:00,8195,USD,,false,CPL/SRC/events/00100
EV000101,PG,CPL_BILLING,CPL-R00053,SUBMITTED,2023-06-15T13:33:00+00:00,2023-06-17T17:20:33+00:00,8783,USD,,false,CPL/SRC/events/00101
EV000102,PG,CPL_BILLING,CPL-R00054,CORRECTED,2023-06-16T16:58:00+00:00,2023-06-20T15:22:12+00:00,10936,USD,,false,CPL/SRC/events/00102
EV000103,PG,CPL_BILLING,,PAYMENT_POSTED,2023-07-21T15:19:00+00:00,2023-07-22T03:34:11+00:00,10936,USD,,false,CPL/SRC/events/00103
EV000104,PG,CPL_BILLING,CPL-R00055,SUBMITTED,2022-10-19T14:36:00+00:00,2022-10-20T14:41:23+00:00,83167,USD,,false,CPL/SRC/events/00104
EV000105,PG,CPL_BILLING,CPL-R00056,CORRECTED,2022-10-28T14:37:00+00:00,2022-10-29T18:37:58+00:00,107640,USD,,false,CPL/SRC/events/00105
EV000106,PG,CPL_BILLING,,PAYMENT_POSTED,2022-11-28T21:37:00+00:00,2022-12-01T22:59:10+00:00,107640,USD,,false,CPL/SRC/events/00106
EV000107,PG,CPL_BILLING,CPL-R00057,SUBMITTED,2022-10-17T13:06:00+00:00,2022-10-17T17:17:09+00:00,4248,USD,,false,CPL/SRC/events/00107
EV000108,PG,CPL_BILLING,CPL-R00058,SUBMITTED,2023-04-10T14:13:00+00:00,2023-04-10T15:50:52+00:00,4517,USD,,false,CPL/SRC/events/00108
EV000109,PG,CPL_BILLING,,PAYMENT_POSTED,2023-05-01T16:58:00+00:00,2023-05-01T20:34:12+00:00,4517,USD,,false,CPL/SRC/events/00109
EV000110,PG,CPL_BILLING,CPL-R00059,SUBMITTED,2023-09-11T18:33:00+00:00,2023-09-12T01:36:00+00:00,13186,USD,,false,CPL/SRC/events/00110
EV000111,PG,CPL_BILLING,,PAYMENT_POSTED,2023-09-25T16:31:00+00:00,2023-09-25T19:29:02+00:00,13186,USD,,false,CPL/SRC/events/00111
EV000112,PG,CPL_BILLING,CPL-R00060,SUBMITTED,2023-08-24T15:40:00+00:00,2023-08-26T14:58:59+00:00,9810,USD,,false,CPL/SRC/events/00112
EV000113,PG,CPL_BILLING,,PAYMENT_POSTED,2023-09-21T14:47:00+00:00,2023-09-23T11:09:30+00:00,9810,USD,,false,CPL/SRC/events/00113
EV000114,PG,CPL_BILLING,CPL-R00061,SUBMITTED,2022-08-29T16:57:00+00:00,2022-08-29T23:16:31+00:00,7519,USD,,false,CPL/SRC/events/00114
EV000115,PG,CPL_BILLING,,PAYMENT_POSTED,2022-10-27T21:01:00+00:00,2022-10-28T03:35:38+00:00,7519,USD,,false,CPL/SRC/events/00115
EV000116,PG,CPL_BILLING,CPL-R00062,SUBMITTED,2022-08-30T20:41:00+00:00,2022-08-31T01:39:29+00:00,4845,USD,,false,CPL/SRC/events/00116
EV000117,PG,CPL_BILLING,,PAYMENT_POSTED,2022-09-27T18:40:00+00:00,2022-10-02T07:51:48+00:00,4845,USD,,false,CPL/SRC/events/00117
EV000118,PG,CPL_BILLING,CPL-R00063,SUBMITTED,2022-10-26T18:30:00+00:00,2022-10-29T15:53:47+00:00,6421,USD,,false,CPL/SRC/events/00118
EV000119,PG,CPL_BILLING,,PAYMENT_POSTED,2023-01-03T15:01:00+00:00,2023-01-08T19:14:07+00:00,6421,USD,,false,CPL/SRC/events/00119
EV000120,PG,CPL_BILLING,CPL-R00064,SUBMITTED,2022-08-05T19:23:00+00:00,2022-08-06T16:05:21+00:00,4349,USD,,false,CPL/SRC/events/00120
EV000121,PG,CPL_BILLING,,PAYMENT_POSTED,2022-08-22T20:47:00+00:00,2022-08-24T01:08:58+00:00,4349,USD,,false,CPL/SRC/events/00121
EV000122,PG,CPL_BILLING,CPL-R00065,SUBMITTED,2023-04-05T17:20:00+00:00,2023-04-06T00:03:10+00:00,11055,USD,,false,CPL/SRC/events/00122
EV000123,PG,CPL_BILLING,,PAYMENT_POSTED,2023-05-18T14:50:00+00:00,2023-05-19T08:27:25+00:00,11055,USD,,false,CPL/SRC/events/00123
EV000124,PG,CPL_BILLING,CPL-R00066,SUBMITTED,2023-07-17T21:28:00+00:00,2023-07-18T00:43:52+00:00,2628,USD,,false,CPL/SRC/events/00124
EV000125,PG,CPL_BILLING,,PAYMENT_POSTED,2023-07-21T15:21:00+00:00,2023-07-26T19:55:07+00:00,2628,USD,,false,CPL/SRC/events/00125
EV000126,PG,CPL_BILLING,CPL-R00067,SUBMITTED,2022-12-12T17:29:00+00:00,2022-12-15T09:40:36+00:00,41279,USD,,false,CPL/SRC/events/00126
EV000127,PG,CPL_BILLING,,PAYMENT_POSTED,2022-12-28T15:27:00+00:00,2022-12-30T13:54:47+00:00,41279,USD,,false,CPL/SRC/events/00127
EV000128,PG,CPL_BILLING,CPL-R00068,SUBMITTED,2023-01-09T18:19:00+00:00,2023-01-09T19:33:30+00:00,2648,USD,,false,CPL/SRC/events/00128
EV000129,PG,CPL_BILLING,CPL-R00069,SUBMITTED,2023-05-10T17:06:00+00:00,2023-05-10T19:37:01+00:00,39030,USD,,false,CPL/SRC/events/00129
EV000130,PG,CPL_BILLING,,PAYMENT_POSTED,2023-05-18T15:25:00+00:00,2023-05-31T19:45:21+00:00,39030,USD,,false,CPL/SRC/events/00130
EV000131,PG,CPL_BILLING,CPL-R00070,SUBMITTED,2023-07-21T13:18:00+00:00,2023-07-25T03:08:05+00:00,5958,USD,,false,CPL/SRC/events/00131
EV000132,PG,CPL_BILLING,,PAYMENT_POSTED,2023-07-28T17:13:00+00:00,2023-07-28T23:57:55+00:00,5958,USD,,false,CPL/SRC/events/00132
EV000133,PG,CPL_BILLING,CPL-R00071,SUBMITTED,2022-12-05T19:39:00+00:00,2022-12-08T13:58:00+00:00,4566,USD,,false,CPL/SRC/events/00133
EV000134,PG,CPL_BILLING,CPL-R00072,SUBMITTED,2023-07-20T16:08:00+00:00,2023-07-21T21:06:17+00:00,6819,USD,,false,CPL/SRC/events/00134
EV000135,PG,CPL_BILLING,CPL-R00073,CORRECTED,2023-07-24T14:58:00+00:00,2023-07-25T21:35:06+00:00,8643,USD,,false,CPL/SRC/events/00135
EV000136,PG,CPL_BILLING,,PAYMENT_POSTED,2023-08-23T17:11:00+00:00,2023-08-23T20:15:58+00:00,8643,USD,,false,CPL/SRC/events/00136
EV000137,PG,CPL_BILLING,CPL-R00074,SUBMITTED,2023-04-20T21:49:00+00:00,2023-04-24T03:00:43+00:00,3157,USD,,false,CPL/SRC/events/00137
EV000138,PG,CPL_BILLING,,PAYMENT_POSTED,2023-05-04T21:37:00+00:00,2023-05-13T18:25:54+00:00,3157,USD,,false,CPL/SRC/events/00138
EV000139,PG,CPL_BILLING,CPL-R00075,SUBMITTED,2023-07-04T21:40:00+00:00,2023-07-10T01:13:12+00:00,8832,USD,,false,CPL/SRC/events/00139
EV000140,PG,CPL_BILLING,,PAYMENT_POSTED,2023-07-21T19:01:00+00:00,2023-07-22T01:22:49+00:00,8832,USD,,false,CPL/SRC/events/00140
EV000141,PG,CPL_BILLING,CPL-R00076,SUBMITTED,2022-09-26T19:56:00+00:00,2022-09-29T12:44:17+00:00,115144,USD,,false,CPL/SRC/events/00141
EV000142,PG,CPL_BILLING,,PAYMENT_POSTED,2022-10-05T15:34:00+00:00,2022-10-06T19:15:10+00:00,115144,USD,,false,CPL/SRC/events/00142
EV000143,PG,CPL_BILLING,CPL-R00077,SUBMITTED,2023-05-24T15:18:00+00:00,2023-05-24T20:22:43+00:00,35932,USD,,false,CPL/SRC/events/00143
EV000144,PG,CPL_BILLING,,PAYMENT_POSTED,2023-06-19T15:17:00+00:00,2023-06-19T18:52:15+00:00,35932,USD,,false,CPL/SRC/events/00144
EV000145,PG,CPL_BILLING,CPL-R00078,SUBMITTED,2023-05-03T18:19:00+00:00,2023-05-06T10:19:26+00:00,222584,USD,,false,CPL/SRC/events/00145
EV000146,PG,CPL_BILLING,CPL-R00079,SUBMITTED,2022-07-27T18:24:00+00:00,2022-08-02T20:11:07+00:00,12980,USD,,false,CPL/SRC/events/00146
EV000147,PG,CPL_BILLING,,PAYMENT_POSTED,2022-08-23T16:47:00+00:00,2022-08-23T22:31:16+00:00,12980,USD,,false,CPL/SRC/events/00147
EV000148,PG,CPL_BILLING,CPL-R00080,SUBMITTED,2023-08-25T19:10:00+00:00,2023-09-05T14:13:12+00:00,16615,USD,,false,CPL/SRC/events/00148
EV000149,PG,CPL_BILLING,,PAYMENT_POSTED,2023-08-30T14:30:00+00:00,2023-08-30T17:50:29+00:00,16615,USD,,false,CPL/SRC/events/00149
EV000150,PG,CPL_BILLING,CPL-R00081,SUBMITTED,2022-12-13T16:41:00+00:00,2022-12-14T22:05:36+00:00,2878,USD,,false,CPL/SRC/events/00150
EV000151,PG,CPL_BILLING,,PAYMENT_POSTED,2023-01-06T20:39:00+00:00,2023-01-15T16:50:10+00:00,2878,USD,,false,CPL/SRC/events/00151
EV000152,PG,CPL_BILLING,CPL-R00082,SUBMITTED,2023-08-08T18:45:00+00:00,2023-08-09T19:00:55+00:00,17316,USD,,false,CPL/SRC/events/00152
EV000153,PG,CPL_BILLING,CPL-R00083,CORRECTED,2023-08-15T17:54:00+00:00,2023-09-02T00:26:31+00:00,21847,USD,,false,CPL/SRC/events/00153
EV000154,PG,CPL_BILLING,CPL-R00082,VOID_VERSION,2023-08-15T17:54:00+00:00,2023-08-16T05:20:44+00:00,17316,USD,,false,CPL/SRC/events/00154
EV000155,PG,CPL_BILLING,,PAYMENT_POSTED,2023-09-04T17:28:00+00:00,2023-09-04T21:46:38+00:00,21847,USD,,false,CPL/SRC/events/00155
EV000156,PG,CPL_BILLING,CPL-R00084,SUBMITTED,2022-11-21T19:48:00+00:00,2022-11-24T12:36:27+00:00,2500,USD,,false,CPL/SRC/events/00156
EV000157,PG,CPL_BILLING,,PAYMENT_POSTED,2022-12-09T16:58:00+00:00,2022-12-10T19:36:12+00:00,2500,USD,,false,CPL/SRC/events/00157
EV000158,PG,CPL_BILLING,CPL-R00085,SUBMITTED,2023-01-23T21:33:00+00:00,2023-01-23T23:53:43+00:00,12606,USD,,false,CPL/SRC/events/00158
EV000159,PG,CPL_BILLING,,PAYMENT_POSTED,2023-02-21T15:59:00+00:00,2023-02-27T20:57:40+00:00,12606,USD,,false,CPL/SRC/events/00159
