run_id,as_of,method_version,left_record_id,right_record_id,decision,rule_ids,reason,score,score_kind,review_required
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00175,PG-R00176,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00204,PG-R00205,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00209,PG-R00210,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00239,PG-R00240,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00241,PG-R00242,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00253,PG-R00254,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00294,PG-R00295,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00299,PG-R00300,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00310,PG-R00311,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00317,PG-R00318,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00369,PG-R00370,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00392,PG-R00393,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00400,PG-R00401,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00441,PG-R00442,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00457,PG-R00458,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00487,PG-R00488,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00502,PG-R00503,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00521,PG-R00522,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00525,PG-R00526,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00561,PG-R00562,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00563,PG-R00564,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00579,PG-R00580,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00582,PG-R00583,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00609,PG-R00610,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00624,PG-R00625,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00661,PG-R00662,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00685,PG-R00686,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00721,PG-R00722,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00733,PG-R00734,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00759,PG-R00760,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00775,PG-R00776,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00783,PG-R00784,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00834,PG-R00835,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00841,PG-R00842,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00885,PG-R00886,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00905,PG-R00906,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00927,PG-R00928,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00934,PG-R00935,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00969,PG-R00970,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00982,PG-R00983,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00991,PG-R00992,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01015,PG-R01016,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01017,PG-R01018,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01036,PG-R01037,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01058,PG-R01059,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01067,PG-R01068,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01078,PG-R01079,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01085,PG-R01086,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01098,PG-R01099,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01111,PG-R01112,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01121,PG-R01122,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01125,PG-R01126,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01142,PG-R01143,accepted,R1_native_previous_id,native explicit predecessor reference,,NOT_SCORED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00017,PG-R00018,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000016,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00200,PG-R00201,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000188,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00207,PG-R00208,accepted,R2_same_bill_id_versions,version chain 1->2 of 2023-4000193,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00213,PG-R00214,accepted,R2_same_bill_id_versions,version chain 1->2 of 2023-4000197,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00334,PG-R00335,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000310,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00359,PG-R00360,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000334,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00411,PG-R00412,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000382,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00415,PG-R00416,accepted,R2_same_bill_id_versions,version chain 1->2 of 2023-4000385,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00418,PG-R00419,accepted,R2_same_bill_id_versions,version chain 1->2 of 2023-4000387,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00424,PG-R00425,accepted,R2_same_bill_id_versions,version chain 1->2 of 2022-4000392,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00529,PG-R00530,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000071,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00533,PG-R00534,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000074,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00544,PG-R00545,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000084,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00549,PG-R00550,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000088,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00611,PG-R00612,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000144,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00644,PG-R00645,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000175,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00669,PG-R00670,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000197,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00742,PG-R00743,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000266,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00766,PG-R00767,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000288,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00807,PG-R00808,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000326,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00824,PG-R00825,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000342,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00850,PG-R00851,accepted,R2_same_bill_id_versions,version chain 1->2 of 2000365,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00973,PG-R00974,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000110,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00986,PG-R00987,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000121,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00994,PG-R00995,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000127,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01041,PG-R01042,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000170,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01134,PG-R01135,accepted,R2_same_bill_id_versions,version chain 1->2 of 08000254,0.9,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00387,PG-R00388,accepted,R3_amount_date_window,"same payer/service, amounts 10337/10131, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00192,PG-R00448,accepted,R3_amount_date_window,"same payer/service, amounts 30236/30163, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00035,PG-R00146,accepted,R3_amount_date_window,"same payer/service, amounts 2543/2500, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00145,PG-R00348,accepted,R3_amount_date_window,"same payer/service, amounts 60532/62929, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00041,PG-R00274,accepted,R3_amount_date_window,"same payer/service, amounts 4963/5282, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00362,PG-R00423,accepted,R3_amount_date_window,"same payer/service, amounts 2991/2856, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00279,PG-R00308,accepted,R3_amount_date_window,"same payer/service, amounts 6042/6513, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00051,PG-R00170,accepted,R3_amount_date_window,"same payer/service, amounts 128858/124660, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00122,PG-R00386,accepted,R3_amount_date_window,"same payer/service, amounts 8829/8265, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00241,PG-R00243,accepted,R3_amount_date_window,"same payer/service, amounts 5533/5865, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00455,PG-R00765,accepted,R3_amount_date_window,"same payer/service, amounts 9889/9709, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00471,PG-R00554,accepted,R3_amount_date_window,"same payer/service, amounts 7120/6604, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00587,PG-R00657,accepted,R3_amount_date_window,"same payer/service, amounts 6042/5653, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00604,PG-R00633,accepted,R3_amount_date_window,"same payer/service, amounts 7575/7920, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00612,PG-R00689,accepted,R3_amount_date_window,"same payer/service, amounts 4992/4716, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00532,PG-R00739,accepted,R3_amount_date_window,"same payer/service, amounts 12961/13346, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00562,PG-R00711,accepted,R3_amount_date_window,"same payer/service, amounts 13853/14118, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00687,PG-R00791,accepted,R3_amount_date_window,"same payer/service, amounts 99032/94681, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00975,PG-R01151,accepted,R3_amount_date_window,"same payer/service, amounts 16204/15429, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00868,PG-R01141,accepted,R3_amount_date_window,"same payer/service, amounts 10030/9552, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01000,PG-R01001,accepted,R3_amount_date_window,"same payer/service, amounts 5958/5864, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R00900,PG-R01121,accepted,R3_amount_date_window,"same payer/service, amounts 32103/31491, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PG-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PG-R01095,PG-R01150,accepted,R3_amount_date_window,"same payer/service, amounts 12235/12785, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
