run_id,as_of,method_version,left_record_id,right_record_id,decision,rule_ids,reason,score,score_kind,review_required
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00108,PM-R00320,accepted,R3_amount_date_window,"same payer/service, amounts 20508/19616, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00181,PM-R00206,accepted,R3_amount_date_window,"same payer/service, amounts 14064/14575, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00164,PM-R00166,accepted,R3_amount_date_window,"same payer/service, amounts 6311/6463, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00398,PM-R00399,accepted,R3_amount_date_window,"same payer/service, amounts 9621/10095, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00145,PM-R00314,accepted,R3_amount_date_window,"same payer/service, amounts 5264/5618, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00274,PM-R00294,accepted,R3_amount_date_window,"same payer/service, amounts 9616/10304, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00348,PM-R00388,accepted,R3_amount_date_window,"same payer/service, amounts 5170/5095, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00340,PM-R00341,accepted,R3_amount_date_window,"same payer/service, amounts 17602/16548, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00295,PM-R00296,accepted,R3_amount_date_window,"same payer/service, amounts 28904/30882, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00660,PM-R00735,accepted,R3_amount_date_window,"same payer/service, amounts 13197/14061, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00798,PM-R00799,accepted,R3_amount_date_window,"same payer/service, amounts 9744/10433, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00600,PM-R00631,accepted,R3_amount_date_window,"same payer/service, amounts 40060/38214, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00527,PM-R00528,accepted,R3_amount_date_window,"same payer/service, amounts 14437/14641, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00818,PM-R00819,accepted,R3_amount_date_window,"same payer/service, amounts 9353/9227, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00879,PM-R00967,accepted,R3_amount_date_window,"same payer/service, amounts 10581/10293, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00858,PM-R01020,accepted,R3_amount_date_window,"same payer/service, amounts 13259/14057, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
run-PM-20260910T000000Z-A,2023-11-15T00:00:00+00:00,1.0.0,PM-R00918,PM-R00998,accepted,R3_amount_date_window,"same payer/service, amounts 8985/9745, dates within 7d",0.55,UNVALIDATED_SCORE_UNLESS_CALIBRATED,false
