event_id,org_token,source_system,bill_record_id,event_type,event_at,available_at,amount_minor,currency,reverses_event_id,terminal_flag,source_ref
EV000021,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-07-13T21:21:00+00:00,2023-07-14T20:20:56+00:00,30891,USD,,false,CPL/SRC/events/00021
EV000022,PM,PM_CLAIMS,PM-R00013,SUBMITTED,2022-11-15T14:06:00+00:00,2022-11-15T16:36:13+00:00,14469,USD,,false,CPL/SRC/events/00022
EV000023,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-11-28T22:17:00+00:00,2022-11-30T22:15:02+00:00,14469,USD,,false,CPL/SRC/events/00023
EV000024,PM,PM_CLAIMS,PM-R00014,SUBMITTED,2022-09-08T14:05:00+00:00,2022-09-08T22:00:18+00:00,28660,USD,,false,CPL/SRC/events/00024
EV000025,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-10-31T16:47:00+00:00,2022-10-31T22:04:13+00:00,28660,USD,,false,CPL/SRC/events/00025
EV000026,PM,PM_CLAIMS,PM-R00015,SUBMITTED,2022-09-23T14:34:00+00:00,2022-09-27T14:03:15+00:00,9938,USD,,false,CPL/SRC/events/00026
EV000027,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-10-10T15:18:00+00:00,2022-10-10T21:36:18+00:00,9938,USD,,false,CPL/SRC/events/00027
EV000028,PM,PM_CLAIMS,PM-R00016,SUBMITTED,2023-01-27T15:09:00+00:00,2023-01-28T10:29:56+00:00,4690,USD,,false,CPL/SRC/events/00028
EV000029,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-02-06T17:23:00+00:00,2023-02-06T21:23:00+00:00,4690,USD,,false,CPL/SRC/events/00029
EV000030,PM,PM_CLAIMS,PM-R00017,SUBMITTED,2022-08-15T14:38:00+00:00,2022-08-15T19:15:42+00:00,16326,USD,,false,CPL/SRC/events/00030
EV000031,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-09-06T17:11:00+00:00,2022-09-06T18:13:54+00:00,16326,USD,,false,CPL/SRC/events/00031
EV000032,PM,PM_CLAIMS,PM-R00018,SUBMITTED,2022-08-25T21:50:00+00:00,2022-09-04T23:44:15+00:00,19351,USD,,false,CPL/SRC/events/00032
EV000033,PM,PM_CLAIMS,PM-R00019,SUBMITTED,2023-01-16T16:45:00+00:00,2023-01-28T09:49:50+00:00,6794,USD,,false,CPL/SRC/events/00033
EV000034,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-01-26T17:40:00+00:00,2023-01-26T22:57:03+00:00,6794,USD,,false,CPL/SRC/events/00034
EV000035,PM,PM_CLAIMS,PM-R00020,SUBMITTED,2023-03-28T19:02:00+00:00,2023-03-29T05:20:52+00:00,51362,USD,,false,CPL/SRC/events/00035
EV000036,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-04-24T13:36:00+00:00,2023-04-24T19:46:49+00:00,51362,USD,,false,CPL/SRC/events/00036
EV000037,PM,PM_CLAIMS,PM-R00021,SUBMITTED,2023-01-18T18:58:00+00:00,2023-01-19T00:49:20+00:00,4015,USD,,false,CPL/SRC/events/00037
EV000038,PM,PM_CLAIMS,PM-R00022,CORRECTED,2023-01-24T21:49:00+00:00,2023-01-28T08:14:01+00:00,4770,USD,,false,CPL/SRC/events/00038
EV000039,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-02-13T15:30:00+00:00,2023-02-13T18:03:46+00:00,4770,USD,,false,CPL/SRC/events/00039
EV000040,PM,PM_CLAIMS,PM-R00023,SUBMITTED,2022-08-26T14:56:00+00:00,2022-08-29T23:08:20+00:00,17054,USD,,false,CPL/SRC/events/00040
EV000041,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-08-31T19:18:00+00:00,2022-08-31T21:51:44+00:00,17054,USD,,false,CPL/SRC/events/00041
EV000042,PM,PM_CLAIMS,PM-R00024,SUBMITTED,2023-08-14T19:58:00+00:00,2023-08-19T09:53:08+00:00,24841,USD,,false,CPL/SRC/events/00042
EV000043,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-08-28T16:59:00+00:00,2023-08-29T00:34:03+00:00,24841,USD,,false,CPL/SRC/events/00043
EV000044,PM,PM_CLAIMS,PM-R00025,SUBMITTED,2022-07-19T18:05:00+00:00,2022-07-19T23:59:23+00:00,7325,USD,,false,CPL/SRC/events/00044
EV000045,PM,PM_CLAIMS,PM-R00026,CORRECTED,2022-08-01T18:51:00+00:00,2022-08-07T17:13:33+00:00,6935,USD,,false,CPL/SRC/events/00045
EV000046,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-08-09T19:39:00+00:00,2022-08-09T22:32:40+00:00,6935,USD,,false,CPL/SRC/events/00046
EV000047,PM,PM_CLAIMS,PM-R00027,SUBMITTED,2023-04-17T20:45:00+00:00,2023-04-18T00:19:08+00:00,7749,USD,,false,CPL/SRC/events/00047
EV000048,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-05-01T18:46:00+00:00,2023-05-02T23:00:25+00:00,7749,USD,,false,CPL/SRC/events/00048
EV000049,PM,PM_CLAIMS,PM-R00028,SUBMITTED,2022-10-07T16:34:00+00:00,2022-10-12T03:26:27+00:00,32361,USD,,false,CPL/SRC/events/00049
EV000050,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-11-09T17:07:00+00:00,2022-11-11T18:48:59+00:00,32361,USD,,false,CPL/SRC/events/00050
EV000051,PM,PM_CLAIMS,PM-R00029,SUBMITTED,2022-09-23T14:34:00+00:00,2022-09-24T04:07:21+00:00,106452,USD,,false,CPL/SRC/events/00051
EV000052,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-10-14T20:43:00+00:00,2022-10-16T20:33:51+00:00,106452,USD,,false,CPL/SRC/events/00052
EV000053,PM,PM_CLAIMS,PM-R00030,SUBMITTED,2023-01-10T15:41:00+00:00,2023-01-11T08:57:36+00:00,23769,USD,,false,CPL/SRC/events/00053
EV000054,PM,PM_CLAIMS,PM-R00031,SUBMITTED,2023-07-18T19:25:00+00:00,2023-07-22T20:56:00+00:00,5461,USD,,false,CPL/SRC/events/00054
EV000055,PM,PM_CLAIMS,PM-R00031,CLOSED_NO_PAYMENT,2023-10-16T14:01:00+00:00,2023-10-24T10:24:48+00:00,,,,true,CPL/SRC/events/00055
EV000056,PM,PM_CLAIMS,PM-R00032,SUBMITTED,2022-10-17T16:38:00+00:00,2022-10-18T10:43:33+00:00,21089,USD,,false,CPL/SRC/events/00056
EV000057,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-10-24T18:50:00+00:00,2022-10-24T20:06:34+00:00,21089,USD,,false,CPL/SRC/events/00057
EV000058,PM,PM_CLAIMS,PM-R00033,SUBMITTED,2023-07-10T19:56:00+00:00,2023-07-11T11:14:55+00:00,26411,USD,,false,CPL/SRC/events/00058
EV000059,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-08-07T19:46:00+00:00,2023-08-25T08:53:07+00:00,26411,USD,,false,CPL/SRC/events/00059
EV000060,PM,PM_CLAIMS,PM-R00034,SUBMITTED,2023-01-16T20:40:00+00:00,2023-01-16T23:45:13+00:00,13139,USD,,false,CPL/SRC/events/00060
EV000061,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-01-20T16:43:00+00:00,2023-01-20T23:56:38+00:00,13139,USD,,false,CPL/SRC/events/00061
EV000062,PM,PM_CLAIMS,PM-R00035,SUBMITTED,2023-03-24T16:46:00+00:00,2023-03-24T20:03:35+00:00,19168,USD,,false,CPL/SRC/events/00062
EV000063,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-05-22T15:47:00+00:00,2023-05-23T10:46:30+00:00,19168,USD,,false,CPL/SRC/events/00063
EV000064,PM,PM_CLAIMS,PM-R00036,SUBMITTED,2023-03-20T19:20:00+00:00,2023-04-02T04:57:35+00:00,8232,USD,,false,CPL/SRC/events/00064
EV000065,PM,PM_CLAIMS,PM-R00037,SUBMITTED,2023-06-26T15:07:00+00:00,2023-06-26T20:30:47+00:00,6190,USD,,false,CPL/SRC/events/00065
EV000066,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-07-10T21:42:00+00:00,2023-07-13T19:31:45+00:00,6190,USD,,false,CPL/SRC/events/00066
EV000067,PM,PM_CLAIMS,PM-R00038,SUBMITTED,2022-10-10T21:25:00+00:00,2022-10-12T13:40:25+00:00,3319,USD,,false,CPL/SRC/events/00067
EV000068,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-11-08T18:43:00+00:00,2022-11-08T20:32:31+00:00,3319,USD,,false,CPL/SRC/events/00068
EV000069,PM,PM_CLAIMS,PM-R00039,SUBMITTED,2022-10-06T15:22:00+00:00,2022-10-07T19:31:51+00:00,7807,USD,,false,CPL/SRC/events/00069
EV000070,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-10-25T15:53:00+00:00,2022-10-27T20:31:54+00:00,7807,USD,,false,CPL/SRC/events/00070
EV000071,PM,PM_CLAIMS,PM-R00040,SUBMITTED,2022-10-04T17:19:00+00:00,2022-10-10T17:17:51+00:00,4697,USD,,false,CPL/SRC/events/00071
EV000072,PM,PM_CLAIMS,PM-R00041,SUBMITTED,2023-05-04T17:03:00+00:00,2023-05-08T08:19:55+00:00,11569,USD,,false,CPL/SRC/events/00072
EV000073,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-05-15T21:43:00+00:00,2023-05-16T04:21:26+00:00,11569,USD,,false,CPL/SRC/events/00073
EV000074,PM,PM_CLAIMS,PM-R00042,SUBMITTED,2023-05-01T15:47:00+00:00,2023-05-01T18:57:51+00:00,10591,USD,,false,CPL/SRC/events/00074
EV000075,PM,PM_CLAIMS,PM-R00043,SUBMITTED,2022-11-30T19:02:00+00:00,2022-12-19T20:57:54+00:00,17352,USD,,false,CPL/SRC/events/00075
EV000076,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-12-07T18:23:00+00:00,2022-12-09T20:00:57+00:00,17352,USD,,false,CPL/SRC/events/00076
EV000077,PM,PM_CLAIMS,PM-R00044,SUBMITTED,2023-07-27T21:07:00+00:00,2023-07-27T23:16:17+00:00,54059,USD,,false,CPL/SRC/events/00077
EV000078,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-08-08T19:30:00+00:00,2023-08-10T13:18:46+00:00,54059,USD,,false,CPL/SRC/events/00078
EV000079,PM,PM_CLAIMS,PM-R00045,SUBMITTED,2023-01-16T18:38:00+00:00,2023-01-17T20:39:34+00:00,11594,USD,,false,CPL/SRC/events/00079
EV000080,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-01-30T14:47:00+00:00,2023-01-30T19:47:44+00:00,11594,USD,,false,CPL/SRC/events/00080
EV000081,PM,PM_CLAIMS,PM-R00046,SUBMITTED,2023-03-24T16:50:00+00:00,2023-03-29T11:29:27+00:00,10324,USD,,false,CPL/SRC/events/00081
EV000082,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-05-08T18:37:00+00:00,2023-05-09T02:30:00+00:00,10324,USD,,false,CPL/SRC/events/00082
EV000083,PM,PM_CLAIMS,PM-R00047,SUBMITTED,2023-09-07T14:20:00+00:00,2023-09-07T18:25:58+00:00,8547,USD,,false,CPL/SRC/events/00083
EV000084,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-10-19T21:39:00+00:00,2023-10-20T04:28:49+00:00,8547,USD,,false,CPL/SRC/events/00084
EV000085,PM,PM_CLAIMS,PM-R00048,SUBMITTED,2022-07-18T13:45:00+00:00,2022-07-25T16:10:56+00:00,73649,USD,,false,CPL/SRC/events/00085
EV000086,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-08-02T15:58:00+00:00,2022-08-04T16:38:21+00:00,73649,USD,,false,CPL/SRC/events/00086
EV000087,PM,PM_CLAIMS,PM-R00049,SUBMITTED,2023-02-27T15:04:00+00:00,2023-03-01T06:17:05+00:00,19621,USD,,false,CPL/SRC/events/00087
EV000088,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-06-02T16:55:00+00:00,2023-06-07T22:02:14+00:00,19621,USD,,false,CPL/SRC/events/00088
EV000089,PM,PM_CLAIMS,PM-R00050,SUBMITTED,2023-02-16T17:59:00+00:00,2023-02-24T21:10:41+00:00,24260,USD,,false,CPL/SRC/events/00089
EV000090,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-03-06T16:15:00+00:00,2023-03-10T09:59:12+00:00,24260,USD,,false,CPL/SRC/events/00090
EV000091,PM,PM_CLAIMS,PM-R00051,SUBMITTED,2022-12-15T22:30:00+00:00,2022-12-16T05:42:51+00:00,5889,USD,,false,CPL/SRC/events/00091
EV000092,PM,PM_CLAIMS,PM-R00052,CORRECTED,2022-12-26T18:33:00+00:00,2022-12-27T01:05:56+00:00,5742,USD,,false,CPL/SRC/events/00092
EV000093,PM,PM_CLAIMS,PM-R00051,VOID_VERSION,2022-12-26T18:33:00+00:00,2022-12-26T22:02:05+00:00,5889,USD,,false,CPL/SRC/events/00093
EV000094,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-01-05T15:36:00+00:00,2023-01-05T17:59:25+00:00,5742,USD,,false,CPL/SRC/events/00094
EV000095,PM,PM_CLAIMS,PM-R00053,SUBMITTED,2022-11-02T16:23:00+00:00,2022-11-04T18:31:41+00:00,14876,USD,,false,CPL/SRC/events/00095
EV000096,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-11-14T15:56:00+00:00,2022-11-14T21:14:56+00:00,14876,USD,,false,CPL/SRC/events/00096
EV000097,PM,PM_CLAIMS,PM-R00054,SUBMITTED,2022-08-31T15:05:00+00:00,2022-08-31T20:59:29+00:00,6940,USD,,false,CPL/SRC/events/00097
EV000098,PM,PM_CLAIMS,PM-R00054,CLOSED_NO_PAYMENT,2022-12-12T18:51:00+00:00,2022-12-13T01:04:21+00:00,,,,true,CPL/SRC/events/00098
EV000099,PM,PM_CLAIMS,PM-R00055,SUBMITTED,2023-04-24T18:26:00+00:00,2023-04-25T02:09:13+00:00,45717,USD,,false,CPL/SRC/events/00099
EV000100,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-05-29T15:40:00+00:00,2023-05-29T16:42:53+00:00,45717,USD,,false,CPL/SRC/events/00100
EV000101,PM,PM_CLAIMS,PM-R00056,SUBMITTED,2022-07-11T19:24:00+00:00,2022-07-16T10:08:53+00:00,18571,USD,,false,CPL/SRC/events/00101
EV000102,PM,PM_CLAIMS,PM-R00056,CLOSED_NO_PAYMENT,2022-09-19T18:39:00+00:00,2022-09-19T22:31:52+00:00,,,,true,CPL/SRC/events/00102
EV000103,PM,PM_CLAIMS,PM-R00057,SUBMITTED,2023-04-25T16:10:00+00:00,2023-04-25T17:31:27+00:00,19453,USD,,false,CPL/SRC/events/00103
EV000104,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-05-10T16:25:00+00:00,2023-05-10T18:38:53+00:00,19453,USD,,false,CPL/SRC/events/00104
EV000105,PM,PM_CLAIMS,PM-R00058,SUBMITTED,2023-04-10T17:05:00+00:00,2023-04-11T00:26:14+00:00,3309,USD,,false,CPL/SRC/events/00105
EV000106,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-05-16T14:44:00+00:00,2023-05-16T15:45:46+00:00,3309,USD,,false,CPL/SRC/events/00106
EV000107,PM,PM_CLAIMS,PM-R00059,SUBMITTED,2022-08-16T15:03:00+00:00,2022-08-16T22:22:02+00:00,45687,USD,,false,CPL/SRC/events/00107
EV000108,PM,PM_CLAIMS,PM-R00060,SUBMITTED,2023-07-10T13:35:00+00:00,2023-07-10T13:41:06+00:00,64135,USD,,false,CPL/SRC/events/00108
EV000109,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-08-21T14:45:00+00:00,2023-08-26T01:54:21+00:00,64135,USD,,false,CPL/SRC/events/00109
EV000110,PM,PM_CLAIMS,PM-R00061,SUBMITTED,2023-02-01T17:57:00+00:00,2023-02-01T21:24:10+00:00,18313,USD,,false,CPL/SRC/events/00110
EV000111,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-02-21T20:23:00+00:00,2023-02-21T22:37:32+00:00,18313,USD,,false,CPL/SRC/events/00111
EV000112,PM,PM_CLAIMS,PM-R00062,SUBMITTED,2023-01-27T22:40:00+00:00,2023-01-27T23:46:20+00:00,25992,USD,,false,CPL/SRC/events/00112
EV000113,PM,PM_CLAIMS,PM-R00063,SUBMITTED,2022-07-29T18:37:00+00:00,2022-07-30T00:37:56+00:00,12278,USD,,false,CPL/SRC/events/00113
EV000114,PM,PM_CLAIMS,PM-R00063,CLOSED_NO_PAYMENT,2022-09-05T15:03:00+00:00,2022-09-05T22:54:33+00:00,,,,true,CPL/SRC/events/00114
EV000115,PM,PM_CLAIMS,PM-R00064,SUBMITTED,2023-09-25T16:52:00+00:00,2023-10-16T16:52:00+00:00,4999,USD,,false,CPL/SRC/events/00115
EV000116,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-10-03T13:20:00+00:00,2023-10-10T08:50:51+00:00,4999,USD,,false,CPL/SRC/events/00116
EV000117,PM,PM_CLAIMS,PM-R00065,SUBMITTED,2022-12-21T16:08:00+00:00,2022-12-21T21:48:35+00:00,5782,USD,,false,CPL/SRC/events/00117
EV000118,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-01-16T19:37:00+00:00,2023-01-19T22:11:59+00:00,5782,USD,,false,CPL/SRC/events/00118
EV000119,PM,PM_CLAIMS,PM-R00066,SUBMITTED,2022-12-19T21:07:00+00:00,2022-12-20T04:00:13+00:00,12189,USD,,false,CPL/SRC/events/00119
EV000120,PM,PM_CLAIMS,PM-R00067,SUBMITTED,2022-09-15T20:50:00+00:00,2022-09-17T19:07:33+00:00,172872,USD,,false,CPL/SRC/events/00120
EV000121,PM,PM_CLAIMS,PM-R00068,SUBMITTED,2022-10-14T15:28:00+00:00,2022-10-14T18:38:34+00:00,16615,USD,,false,CPL/SRC/events/00121
EV000122,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-10-28T20:31:00+00:00,2022-11-04T14:01:22+00:00,16615,USD,,false,CPL/SRC/events/00122
EV000123,PM,PM_CLAIMS,PM-R00069,SUBMITTED,2023-03-20T17:45:00+00:00,2023-03-25T18:20:33+00:00,4773,USD,,false,CPL/SRC/events/00123
EV000124,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-04-10T19:23:00+00:00,2023-04-11T01:25:57+00:00,4773,USD,,false,CPL/SRC/events/00124
EV000125,PM,PM_CLAIMS,PM-R00070,SUBMITTED,2023-03-20T21:08:00+00:00,2023-03-21T01:31:56+00:00,10136,USD,,false,CPL/SRC/events/00125
EV000126,PM,PM_CLAIMS,PM-R00071,SUBMITTED,2022-11-01T15:16:00+00:00,2022-11-11T22:12:44+00:00,10695,USD,,false,CPL/SRC/events/00126
EV000127,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-11-14T14:53:00+00:00,2022-11-14T15:17:47+00:00,10695,USD,,false,CPL/SRC/events/00127
EV000128,PM,PM_CLAIMS,PM-R00072,SUBMITTED,2023-09-12T16:53:00+00:00,2023-09-12T22:56:00+00:00,52383,USD,,false,CPL/SRC/events/00128
EV000129,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-10-18T21:57:00+00:00,2023-10-18T22:13:38+00:00,52383,USD,,false,CPL/SRC/events/00129
EV000130,PM,PM_CLAIMS,PM-R00073,SUBMITTED,2022-12-15T17:15:00+00:00,2022-12-15T18:03:16+00:00,4199,USD,,false,CPL/SRC/events/00130
EV000131,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-12-29T16:40:00+00:00,2022-12-29T17:42:42+00:00,4199,USD,,false,CPL/SRC/events/00131
EV000132,PM,PM_CLAIMS,PM-R00074,SUBMITTED,2022-07-07T13:53:00+00:00,2022-07-07T18:43:02+00:00,9806,USD,,false,CPL/SRC/events/00132
EV000133,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-07-18T17:30:00+00:00,2022-07-19T05:21:59+00:00,9806,USD,,false,CPL/SRC/events/00133
EV000134,PM,PM_CLAIMS,PM-R00075,SUBMITTED,2023-02-14T21:58:00+00:00,2023-02-20T20:04:43+00:00,5805,USD,,false,CPL/SRC/events/00134
EV000135,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-03-20T16:13:00+00:00,2023-03-20T19:54:07+00:00,5805,USD,,false,CPL/SRC/events/00135
EV000136,PM,PM_CLAIMS,PM-R00076,SUBMITTED,2022-12-13T14:34:00+00:00,2022-12-19T08:45:09+00:00,2500,USD,,false,CPL/SRC/events/00136
EV000137,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-02-01T18:40:00+00:00,2023-02-01T23:17:31+00:00,2500,USD,,false,CPL/SRC/events/00137
EV000138,PM,PM_CLAIMS,PM-R00077,SUBMITTED,2022-11-01T14:03:00+00:00,2022-11-01T17:00:27+00:00,82305,USD,,false,CPL/SRC/events/00138
EV000139,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-11-22T14:17:00+00:00,2022-11-23T09:48:19+00:00,82305,USD,,false,CPL/SRC/events/00139
EV000140,PM,PM_CLAIMS,PM-R00078,SUBMITTED,2022-07-04T17:22:00+00:00,2022-07-08T17:55:11+00:00,5563,USD,,false,CPL/SRC/events/00140
EV000141,PM,PM_CLAIMS,PM-R00079,CORRECTED,2022-07-11T13:28:00+00:00,2022-07-11T19:23:58+00:00,6720,USD,,false,CPL/SRC/events/00141
EV000142,PM,PM_CLAIMS,PM-R00078,VOID_VERSION,2022-07-11T13:28:00+00:00,2022-07-17T08:45:36+00:00,5563,USD,,false,CPL/SRC/events/00142
EV000143,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-08-29T18:10:00+00:00,2022-08-29T19:51:19+00:00,6720,USD,,false,CPL/SRC/events/00143
EV000144,PM,PM_CLAIMS,PM-R00080,SUBMITTED,2023-03-22T16:02:00+00:00,2023-03-27T07:34:34+00:00,262057,USD,,false,CPL/SRC/events/00144
EV000145,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-06-12T17:59:00+00:00,2023-06-12T22:56:55+00:00,262057,USD,,false,CPL/SRC/events/00145
EV000146,PM,PM_CLAIMS,PM-R00081,SUBMITTED,2023-05-26T15:54:00+00:00,2023-05-26T19:15:27+00:00,12408,USD,,false,CPL/SRC/events/00146
EV000147,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-06-01T21:07:00+00:00,2023-06-05T03:49:49+00:00,12408,USD,,false,CPL/SRC/events/00147
EV000148,PM,PM_CLAIMS,PM-R00082,SUBMITTED,2023-06-26T15:21:00+00:00,2023-06-28T06:32:25+00:00,60487,USD,,false,CPL/SRC/events/00148
EV000149,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-07-12T15:54:00+00:00,2023-07-14T01:38:02+00:00,60487,USD,,false,CPL/SRC/events/00149
EV000150,PM,PM_CLAIMS,PM-R00083,SUBMITTED,2023-04-03T13:37:00+00:00,2023-04-03T21:07:19+00:00,15322,USD,,false,CPL/SRC/events/00150
EV000151,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-04-24T18:42:00+00:00,2023-04-29T20:58:45+00:00,15322,USD,,false,CPL/SRC/events/00151
EV000152,PM,PM_CLAIMS,PM-R00084,SUBMITTED,2022-11-08T18:33:00+00:00,2022-11-08T22:55:04+00:00,7942,USD,,false,CPL/SRC/events/00152
EV000153,PM,PM_CLAIMS,,PAYMENT_POSTED,2022-12-05T21:03:00+00:00,2022-12-07T00:37:55+00:00,7942,USD,,false,CPL/SRC/events/00153
EV000154,PM,PM_CLAIMS,PM-R00085,SUBMITTED,2023-05-25T14:18:00+00:00,2023-05-25T21:52:10+00:00,15041,USD,,false,CPL/SRC/events/00154
EV000155,PM,PM_CLAIMS,PM-R00086,CORRECTED,2023-05-30T17:23:00+00:00,2023-06-02T22:00:52+00:00,16556,USD,,false,CPL/SRC/events/00155
EV000156,PM,PM_CLAIMS,,PAYMENT_POSTED,2023-06-02T16:06:00+00:00,2023-06-02T18:58:14+00:00,16556,USD,,false,CPL/SRC/events/00156
EV000157,PM,PM_CLAIMS,PM-R00087,SUBMITTED,2023-05-01T13:25:00+00:00,2023-05-05T16:15:45+00:00,10228,USD,,false,CPL/SRC/events/00157
